topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,1234,133.0,9.278195488721805,134.9
/mid360_PointCloud2,581,133.50000000000003,4.352059925093632,135.6
/odom,13389,135.9,98.52097130242825,135.997
/pt_camera/camera_info,4299,134.0,32.082089552238806,135.945
/pt_camera/image_raw,3940,134.0,29.402985074626866,135.945
/waver/elevated_dynamic_targets,724,127.40000000000002,5.682888540031397,129.637
/waver/lidar_tracking_state,2469,133.9,18.439133681852127,135.8
