time_sec,mission_state,waver_x_m,waver_y_m,waver_z_m,waver_yaw_rad,bird_name,bird_state,bird_active,bird_hidden,bird_fleeing,bird_x_m,bird_y_m,bird_z_m,bird_speed_xy_mps,bird_speed_3d_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec,lidar_track_id,object_goal_x_m,object_goal_y_m,active_nav_goal_x_m,active_nav_goal_y_m,active_goal_role,robot_to_bird_xy_m,robot_to_bird_3d_m,robot_to_lidar_target_xy_m,lidar_target_to_bird_xy_m,object_goal_to_bird_xy_m,active_goal_to_bird_xy_m,object_goal_to_lidar_target_xy_m,active_goal_to_lidar_target_xy_m,robot_to_active_goal_xy_m,configured_offset_m,active_goal_standoff_error_to_bird_m,active_goal_standoff_error_to_lidar_target_m,detector_mode,lidar_provenance,dynamic_lock,cmd_vel_nonzero
36.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.8589255797141835,0.17899378984667816,0.0011985061731745797,0.2513294535428788,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,3.8573198814593868,-3.453593358029008,3.5408681714849704,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,4.181374306090771,5.388482409925409,3.6325875027559205,0.5647281068060801,2.4858942547187852,8.0,1.9233136499982377,7.454958857235961,3.823609610052945,2.0,6.0,5.454958857235961,lidar,lidar,true,true
37.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.8576520095033318,0.1763560943212525,0.0011610117587107993,0.4834338881838014,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,3.9098259016450037,-3.456152952941438,3.57842331340016,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,4.1787813028409015,5.386494188705839,3.6328837159296072,0.5512721456852815,2.4858942547187852,8.0,1.9445475250966937,7.4566982120554846,3.8262926793219396,2.0,6.0,5.4566982120554846,lidar,lidar,true,true
38.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.85419397672072,0.1754765435730562,0.0011944804554734553,0.7552234735281645,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.0229979659863115,-3.459870182001592,3.574206078342963,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,4.178021512911742,5.38588365285026,3.6392637444871037,0.5406192067717358,2.4858942547187852,8.0,1.9926276573113988,7.459905632027524,3.8273017995951686,2.0,6.0,5.459905632027524,lidar,lidar,true,true
39.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.896227397021985,0.2415181228951474,0.0012186596128347504,1.006741423536815,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.043514496750728,-3.4591080165937464,3.5788030921727714,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,4.242787378596388,5.436263361882018,3.70355603630011,0.5426395204374815,2.4858942547187852,8.0,2.0006074345539346,7.459234941643852,3.7599141976452666,2.0,6.0,5.459234941643852,lidar,lidar,true,true
40.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.042979012466801,0.59192104482392,0.001208323048080982,1.3213446248758416,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.091930257166748,-3.4451723188507826,3.6017698819593376,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,4.592122175792955,5.713087688870796,4.037390128707405,0.5623921478400655,2.4858942547187852,8.0,2.0092894346857593,7.445739857768648,3.4083499468550325,2.0,6.0,5.445739857768648,lidar,lidar,true,true
41.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.089687500641198,0.9720216485056584,0.0012141417229166113,1.5084583529600433,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.0843083541580825,-3.4207980963032654,3.4903265330771784,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,4.972830493891803,6.023353586782407,4.392823038275049,0.5853056840888923,2.4858942547187852,8.0,1.984093057314049,7.421276998244912,3.0293063141401952,2.0,6.0,5.421276998244912,lidar,lidar,true,true
42.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.10054295323456,1.3557890805436872,0.001223007291893336,1.5620983267206427,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.030953227288632,-3.4171052691181023,3.5160325424684515,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,5.356732731872677,6.343994846063329,4.7734016385582585,0.5837160007824538,2.4858942547187852,8.0,1.9572729996405416,7.417169856182283,2.6461217417226153,2.0,6.0,5.417169856182283,lidar,lidar,true,true
43.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.097175760359102,1.7396676512998748,0.0012239287818241252,1.5884794747703948,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.019386460960661,-3.414665328058457,3.5596115599223053,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,5.740490212149098,6.671199791496643,5.154919944790786,0.5856556266659553,2.4858942547187852,8.0,1.9501197930839782,7.414690672036212,2.262420264889261,2.0,6.0,5.414690672036212,lidar,lidar,true,true
44.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.086519088426153,2.123379761747452,0.0011727337436153347,1.6018146430983637,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,3.9919670388342006,-3.4097277754480473,3.512767546664414,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,6.123990958455146,7.003948318276501,5.53391535065831,0.5903268819413547,2.4858942547187852,8.0,1.9341159873966316,7.409732129754176,1.8786136035068899,2.0,6.0,5.409732129754176,lidar,lidar,true,true
45.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.071912934807786,2.506866061208434,0.0012082011766811013,1.6107897067682464,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.013179307851911,-3.415657754614533,3.522196284378289,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,6.507263434708851,7.341407433213845,5.92281503914529,0.5844908501401752,2.4858942547187852,8.0,1.948385606847874,7.415669465916756,1.4948646859712371,2.0,6.0,5.415669465916756,lidar,lidar,true,true
