topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,442,44.1,10.022675736961451,46.0
/mid360_PointCloud2,206,43.7,4.713958810068649,45.8
/odom,4407,44.1,99.93197278911565,46.001
/pt_camera/camera_info,1423,44.00000000000001,32.340909090909086,45.968
/pt_camera/image_raw,1380,44.00000000000001,31.36363636363636,45.968
/waver/elevated_dynamic_targets,218,27.800000000000004,7.841726618705035,45.4
/waver/lidar_tracking_state,873,43.900000000000006,19.886104783599087,45.800000000000004
