topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,633,68.4,9.254385964912279,69.9
/mid360_PointCloud2,237,67.80000000000001,3.4955752212389375,69.5
/odom,6843,69.9,97.89699570815449,69.992
/pt_camera/camera_info,2195,68.4,32.0906432748538,69.948
/pt_camera/image_raw,2085,68.4,30.482456140350873,69.948
/waver/elevated_dynamic_targets,30,3.799999999999999,7.8947368421052655,19.0
/waver/lidar_tracking_state,1139,68.4,16.652046783625728,69.9
