time_sec,mission_state,event
6.6000000000000005,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=6.600 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=NAV2_DISABLED_SIMULATED_GOAL reason=PATROL waypoint_index=1
6.800000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.2,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.6000000000000005,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.800000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
12.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
12.100000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
12.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
12.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
12.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.000000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
16.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
16.2,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
16.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
16.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
16.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
17.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
17.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
17.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
17.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
17.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
18.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
18.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
18.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
18.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
18.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
19.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
19.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
19.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
19.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
19.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
20.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
20.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
20.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
20.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
20.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
21.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
21.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
21.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
21.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
21.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
22.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
22.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
22.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
22.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
22.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=25.200 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=INTERRUPT_PATROL_FOR_LIDAR_TARGET reason=target_id=1 waypoint_index=1 waypoint_index=1
25.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=25.200 mission_id=0 target_mission_id=1 state=INSPECTION_GOAL_GENERATED event_type=STATE_CHANGE reason=previous=PATROL_NAVIGATING next=INSPECTION_GOAL_GENERATED reason=lidar_first_inspection_goal waypoint_index=1
25.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=25.200 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=STATE_CHANGE reason=previous=INSPECTION_GOAL_GENERATED next=APPROACH_TARGET_OFFSET reason=goal_type=TARGET_INSPECTION waypoint_index=1
25.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=25.200 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_DISABLED_SIMULATED_GOAL reason=TARGET_INSPECTION waypoint_index=1
25.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
25.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
25.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
26.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
26.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
26.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
26.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
26.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
27.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
27.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
27.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
27.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
27.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
28.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
28.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
28.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
28.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
28.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
29.000000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
29.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
29.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
29.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
29.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
30.000000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
30.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
30.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
30.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
30.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
31.000000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
31.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
31.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
31.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
31.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
32.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
32.1,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
32.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
32.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
32.7,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
33.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
33.2,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
33.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
33.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
33.800000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
34.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
34.2,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
34.400000000000006,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
34.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
34.800000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
35.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
35.300000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
35.400000000000006,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
35.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
35.800000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
35.800000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=35.800 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=SIM_NAV_GOAL_ARRIVED reason=TARGET_INSPECTION waypoint_index=1
35.800000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=35.800 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_GOAL_SUCCEEDED reason=TARGET_INSPECTION waypoint_index=1
35.800000000000004,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=35.800 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=STATE_CHANGE reason=previous=APPROACH_TARGET_OFFSET next=TARGET_REACHED reason=inspection_offset_goal_reached waypoint_index=1
36.0,TARGET_REACHED mode=AUTO nav_goal=NONE,STATE
36.0,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=36.000 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=CAMERA_AIM_REQUESTED reason=target_goal_reached waypoint_index=1
36.0,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=36.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=STATE_CHANGE reason=previous=TARGET_REACHED next=CAMERA_ALIGN_TO_TARGET reason=target_goal_reached waypoint_index=1
36.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
36.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=36.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
36.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
36.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=36.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
36.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
36.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=36.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
36.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
36.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=36.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
37.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
37.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=37.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
37.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
37.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=37.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
37.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
37.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=37.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
37.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
37.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=37.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
37.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
37.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=37.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
38.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
38.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=38.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
38.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
38.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=38.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
38.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
38.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=38.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
38.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
38.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=38.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
38.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
38.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=38.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
39.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
39.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=39.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
39.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
39.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=39.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
39.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
39.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=39.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
39.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
39.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=39.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
39.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
39.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=39.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
40.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
40.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=40.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
40.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
40.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=40.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
40.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
40.400000000000006,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=40.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
40.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
40.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=40.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
40.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
40.800000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=40.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
