time_sec,frame_id,x,y,z,qx,qy,qz,qw,used_for_decision,detector_mode
1.5,odom,4.5,0.00017835386075560028,3.202104455725444,0.0,0.0,0.0,1.0,false,lidar
1.6,odom,4.5,0.0007047883821472585,3.2082966780648685,0.0,0.0,0.0,1.0,false,lidar
1.7000000000000002,odom,4.5,0.0012205577276859913,3.218629530655256,0.0,0.0,0.0,1.0,false,lidar
1.8,odom,4.5,0.001262771554668253,3.232280873991914,0.0,0.0,0.0,1.0,false,lidar
1.9000000000000001,odom,4.5,0.0008819562984696934,3.249070781121833,0.0,0.0,0.0,1.0,false,lidar
2.0,odom,4.5,0.00012016639316848421,3.2683953670865105,0.0,0.0,0.0,1.0,false,lidar
2.1,odom,4.5,-0.0010001954326446763,3.290261328332755,0.0,0.0,0.0,1.0,false,lidar
2.2,odom,4.5,-0.0020055725444205544,3.313920633789313,0.0,0.0,0.0,1.0,false,lidar
2.3000000000000003,odom,4.5,-0.0024083363228744477,3.339222269671705,0.0,0.0,0.0,1.0,false,lidar
2.4000000000000004,odom,4.5,-0.002272381805863635,3.366530509625211,0.0,0.0,0.0,1.0,false,lidar
2.5,odom,4.5,-0.0016354992047081377,3.3950741561227957,0.0,0.0,0.0,1.0,false,lidar
2.6,odom,4.5,-0.0005417133429617111,3.4,0.0,0.0,0.0,1.0,false,lidar
2.7,odom,4.5,0.000978124082830953,3.4,0.0,0.0,0.0,1.0,false,lidar
2.8000000000000003,odom,4.5,0.0028604642366239098,3.4,0.0,0.0,0.0,1.0,false,lidar
2.9000000000000004,odom,4.5,0.005079682212383386,3.4,0.0,0.0,0.0,1.0,false,lidar
3.0,odom,4.5,0.0075862300112719844,3.4,0.0,0.0,0.0,1.0,false,lidar
3.1,odom,4.5,0.010314897229561349,3.4,0.0,0.0,0.0,1.0,false,lidar
3.2,odom,4.5,0.013294726020014606,3.4,0.0,0.0,0.0,1.0,false,lidar
3.3000000000000003,odom,4.5,0.015936526762829126,3.4,0.0,0.0,0.0,1.0,false,lidar
3.4000000000000004,odom,4.5,0.017678796517396764,3.4,0.0,0.0,0.0,1.0,false,lidar
3.5,odom,4.5,0.01864011414318718,3.4,0.0,0.0,0.0,1.0,false,lidar
3.6,odom,4.5,0.01890965733505105,3.4,0.0,0.0,0.0,1.0,false,lidar
3.7,odom,4.5,0.018569057694888313,3.4,0.0,0.0,0.0,1.0,false,lidar
3.8000000000000003,odom,4.5,0.017686739670384564,3.4,0.0,0.0,0.0,1.0,false,lidar
3.9000000000000004,odom,4.5,0.016351419744992154,3.4,0.0,0.0,0.0,1.0,false,lidar
4.0,odom,4.5,0.01462822847832097,3.4,0.0,0.0,0.0,1.0,false,lidar
4.1000000000000005,odom,4.5,0.012532191298232699,3.4,0.0,0.0,0.0,1.0,false,lidar
4.2,odom,4.5,0.010125383591702055,3.4,0.0,0.0,0.0,1.0,false,lidar
4.300000000000001,odom,4.5,0.007461465283952259,3.4,0.0,0.0,0.0,1.0,false,lidar
4.4,odom,4.5,0.004513345765987635,3.4,0.0,0.0,0.0,1.0,false,lidar
4.5,odom,4.5,0.0014241457373238974,3.4,0.0,0.0,0.0,1.0,false,lidar
4.6000000000000005,odom,4.5,-0.0018437234524628073,3.4,0.0,0.0,0.0,1.0,false,lidar
4.7,odom,4.5,-0.005286892749055243,3.4,0.0,0.0,0.0,1.0,false,lidar
4.800000000000001,odom,4.5,-0.00894788336337303,3.4,0.0,0.0,0.0,1.0,false,lidar
4.9,odom,4.5,-0.012648065601046117,3.4,0.0,0.0,0.0,1.0,false,lidar
5.0,odom,4.5,-0.01591059403400027,3.4,0.0,0.0,0.0,1.0,false,lidar
5.1000000000000005,odom,4.5,-0.018258716743073347,3.4,0.0,0.0,0.0,1.0,false,lidar
5.2,odom,4.5,-0.019751076448716612,3.4,0.0,0.0,0.0,1.0,false,lidar
5.300000000000001,odom,4.5,-0.020438629952068837,3.4,0.0,0.0,0.0,1.0,false,lidar
5.4,odom,4.5,-0.020467542057233275,3.4,0.0,0.0,0.0,1.0,false,lidar
5.5,odom,4.5,-0.019920117609636426,3.4,0.0,0.0,0.0,1.0,false,lidar
5.6000000000000005,odom,4.5,-0.018858720325700833,3.4,0.0,0.0,0.0,1.0,false,lidar
5.7,odom,4.5,-0.017388344350149448,3.4,0.0,0.0,0.0,1.0,false,lidar
5.800000000000001,odom,4.5,-0.015500382364983417,3.4,0.0,0.0,0.0,1.0,false,lidar
5.9,odom,4.5,-0.01328497007663369,3.4,0.0,0.0,0.0,1.0,false,lidar
6.0,odom,4.5,-0.010774951928390473,3.4,0.0,0.0,0.0,1.0,false,lidar
6.1000000000000005,odom,4.5,-0.008007584727482002,3.4,0.0,0.0,0.0,1.0,false,lidar
6.2,odom,4.5,-0.0050321562946098455,3.4,0.0,0.0,0.0,1.0,false,lidar
6.300000000000001,odom,4.5,-0.0018263392736944447,3.4,0.0,0.0,0.0,1.0,false,lidar
6.4,odom,4.5,0.0015328841578748384,3.4,0.0,0.0,0.0,1.0,false,lidar
6.5,odom,4.5,0.0050213981092273215,3.4,0.0,0.0,0.0,1.0,false,lidar
6.6000000000000005,odom,4.5,0.008721011753616854,3.4,0.0,0.0,0.0,1.0,false,lidar
6.7,odom,4.5,0.012472457451191625,3.4,0.0,0.0,0.0,1.0,false,lidar
6.800000000000001,odom,4.5,0.016431265187265825,3.4,0.0,0.0,0.0,1.0,false,lidar
6.9,odom,4.5,0.01986840151310523,3.4,0.0,0.0,0.0,1.0,false,lidar
7.0,odom,4.5,0.022299186688848754,3.4,0.0,0.0,0.0,1.0,false,lidar
7.1000000000000005,odom,4.5,0.02387069038316937,3.4,0.0,0.0,0.0,1.0,false,lidar
7.2,odom,4.5,0.024661475752934498,3.4,0.0,0.0,0.0,1.0,false,lidar
7.300000000000001,odom,4.5,0.0247606004447768,3.4,0.0,0.0,0.0,1.0,false,lidar
7.4,odom,4.5,0.02427260103801827,3.4,0.0,0.0,0.0,1.0,false,lidar
7.500000000000001,odom,4.5,0.02325575776787237,3.4,0.0,0.0,0.0,1.0,false,lidar
7.6000000000000005,odom,4.5,0.021807641958512206,3.4,0.0,0.0,0.0,1.0,false,lidar
7.7,odom,4.5,0.019976916897149918,3.4,0.0,0.0,0.0,1.0,false,lidar
7.800000000000001,odom,4.5,0.017770365316879602,3.4,0.0,0.0,0.0,1.0,false,lidar
7.9,odom,4.5,0.01527370963858936,3.4,0.0,0.0,0.0,1.0,false,lidar
8.0,odom,4.5,0.012498450559423044,3.4,0.0,0.0,0.0,1.0,false,lidar
8.1,odom,4.5,0.0095081217826229,3.4,0.0,0.0,0.0,1.0,false,lidar
8.200000000000001,odom,4.5,0.006281607845565975,3.4,0.0,0.0,0.0,1.0,false,lidar
8.3,odom,4.5,0.0029903531590887364,3.4,0.0,0.0,0.0,1.0,false,lidar
8.4,odom,4.5,-0.000488447335575291,3.4,0.0,0.0,0.0,1.0,false,lidar
8.5,odom,4.5,-0.004159741922478468,3.4,0.0,0.0,0.0,1.0,false,lidar
8.600000000000001,odom,4.5,-0.00790519120604836,3.4,0.0,0.0,0.0,1.0,false,lidar
8.700000000000001,odom,4.5,-0.011750394015555924,3.4,0.0,0.0,0.0,1.0,false,lidar
8.8,odom,4.5,-0.015704544019184544,3.4,0.0,0.0,0.0,1.0,false,lidar
8.9,odom,4.5,-0.01925871101651466,3.4,0.0,0.0,0.0,1.0,false,lidar
9.0,odom,4.5,-0.021751952033366675,3.4,0.0,0.0,0.0,1.0,false,lidar
9.100000000000001,odom,4.5,-0.023389950446395642,3.4,0.0,0.0,0.0,1.0,false,lidar
9.200000000000001,odom,4.5,-0.024216068359958084,3.4,0.0,0.0,0.0,1.0,false,lidar
9.3,odom,4.5,-0.024359196916314118,3.4,0.0,0.0,0.0,1.0,false,lidar
9.4,odom,4.5,-0.023903247037326856,3.4,0.0,0.0,0.0,1.0,false,lidar
9.5,odom,4.5,-0.022940185435753723,3.4,0.0,0.0,0.0,1.0,false,lidar
9.600000000000001,odom,4.5,-0.02150612637897899,3.4,0.0,0.0,0.0,1.0,false,lidar
9.700000000000001,odom,4.5,-0.019642586508405235,3.4,0.0,0.0,0.0,1.0,false,lidar
9.8,odom,4.5,-0.017491360667467388,3.4,0.0,0.0,0.0,1.0,false,lidar
9.9,odom,4.5,-0.01501312050732288,3.4,0.0,0.0,0.0,1.0,false,lidar
10.0,odom,4.5,-0.012254100267585472,3.4,0.0,0.0,0.0,1.0,false,lidar
10.100000000000001,odom,4.5,-0.009310810318926065,3.4,0.0,0.0,0.0,1.0,false,lidar
10.200000000000001,odom,4.5,-0.006132549392853421,3.4,0.0,0.0,0.0,1.0,false,lidar
10.3,odom,4.5,-0.0027589413192086803,3.4,0.0,0.0,0.0,1.0,false,lidar
10.4,odom,4.5,0.0007304008031838304,3.4,0.0,0.0,0.0,1.0,false,lidar
10.5,odom,4.5,0.0043937243521045815,3.4,0.0,0.0,0.0,1.0,false,lidar
10.600000000000001,odom,4.5,0.008132249118201167,3.4,0.0,0.0,0.0,1.0,false,lidar
10.700000000000001,odom,4.5,0.012080268786302722,3.4,0.0,0.0,0.0,1.0,false,lidar
10.8,odom,4.5,0.016052232958554742,3.4,0.0,0.0,0.0,1.0,false,lidar
10.9,odom,4.5,0.019579938763738147,3.4,0.0,0.0,0.0,1.0,false,lidar
11.0,odom,4.5,0.0221029447580462,3.4,0.0,0.0,0.0,1.0,false,lidar
11.100000000000001,odom,4.5,0.023704225407931292,3.4,0.0,0.0,0.0,1.0,false,lidar
11.200000000000001,odom,4.5,0.02453446865614945,3.4,0.0,0.0,0.0,1.0,false,lidar
11.3,odom,4.5,0.024677673472337257,3.4,0.0,0.0,0.0,1.0,false,lidar
11.4,odom,4.5,0.024226814526386534,3.4,0.0,0.0,0.0,1.0,false,lidar
11.5,odom,4.5,0.023249775094117704,3.4,0.0,0.0,0.0,1.0,false,lidar
11.600000000000001,odom,4.5,0.021807195752777477,3.4,0.0,0.0,0.0,1.0,false,lidar
11.700000000000001,odom,4.5,0.020018295571337573,3.4,0.0,0.0,0.0,1.0,false,lidar
13.200000000000001,odom,4.5,0.017855618293414168,3.4,0.0,0.0,0.0,1.0,false,lidar
13.3,odom,4.5,0.015955250628383624,3.4,0.0,0.0,0.0,1.0,false,lidar
