time_sec,lidar_count,gt_x,gt_y,gt_z,nearest_dist_m,associated,detector_mode,gt_used_for_decision
15.200000000000001,1,4.5,-0.016875404500197793,3.4,0.5715784819128427,true,lidar,false
15.200000000000001,1,4.5,-0.016875404500197793,3.4,0.5715784819128427,true,lidar,false
15.3,1,4.5,-0.014411977160743536,3.4,0.5682250673214949,true,lidar,false
15.4,1,4.5,-0.014411977160743536,3.4,0.5682250673214949,true,lidar,false
15.500000000000002,1,4.5,-0.008682136767848394,3.4,0.5590744653473981,true,lidar,false
15.600000000000001,1,4.5,-0.005487244387384703,3.4,0.5484110011620109,true,lidar,false
15.600000000000001,1,4.5,-0.005487244387384703,3.4,0.5484110011620109,true,lidar,false
15.700000000000001,1,4.5,-0.0020770196395106023,3.4,0.5299415480186289,true,lidar,false
15.8,1,4.5,-0.0020770196395106023,3.4,0.5299415480186289,true,lidar,false
16.0,1,4.5,0.008812321157050764,3.4,0.5405436840186505,true,lidar,false
16.2,1,4.5,0.016121870239416893,3.4,0.5476667666776572,true,lidar,false
16.400000000000002,1,4.5,0.020125860305340484,3.4,0.5515706834121004,true,lidar,false
16.5,1,4.5,0.020911538339238575,3.4,0.5758219372633454,true,lidar,false
16.6,1,4.5,0.020911538339238575,3.4,0.5758219372633454,true,lidar,false
16.7,1,4.5,0.02051954720159822,3.4,0.6176889392987097,true,lidar,false
16.8,1,4.5,0.019505519199549924,3.4,0.6166901709413205,true,lidar,false
17.0,1,4.5,0.01804216027725808,3.4,0.6152489214448384,true,lidar,false
17.200000000000003,1,4.5,0.011546859272529374,3.4,0.6088530289770548,true,lidar,false
17.400000000000002,1,4.5,0.00580214091258138,3.4,0.6031980021573781,true,lidar,false
17.6,1,4.5,0.0026494501763774233,3.4,0.6000952580807519,true,lidar,false
17.700000000000003,1,4.5,-0.0042082961002649875,3.4,0.586969727585602,true,lidar,false
17.8,1,4.5,-0.007876199427631606,3.4,0.6014918723888213,true,lidar,false
17.8,1,4.5,-0.007876199427631606,3.4,0.6014918723888213,true,lidar,false
18.0,1,4.5,-0.011639260599307996,3.4,0.5978243374189698,true,lidar,false
18.1,1,4.5,-0.018866135441187634,3.4,0.6124034721197281,true,lidar,false
18.200000000000003,1,4.5,-0.018866135441187634,3.4,0.6124034721197281,true,lidar,false
18.400000000000002,1,4.2,0.8990110067917326,3.258586591132525,1.5629916490622773,false,lidar,false
18.6,1,4.2,0.897822164173013,3.2688390214082728,1.5616807982860197,false,lidar,false
18.8,1,4.2,0.8942344874027657,3.2993600694491887,1.558129680608677,false,lidar,false
19.0,1,4.2,0.8893200272025399,3.340142754717165,1.554203997112827,false,lidar,false
