time_sec,state
29.900000000000002,CAMERA_ALIGNMENT mode=logical centered=True bearing=0.115 tilt_cmd=-0.700 joint_publish=False
30.000000000000004,CAMERA_ALIGNMENT mode=logical centered=True bearing=0.115 tilt_cmd=-0.700 joint_publish=False
30.1,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.168 tilt_cmd=-0.700 joint_publish=False
30.200000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.168 tilt_cmd=-0.700 joint_publish=False
30.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.154 tilt_cmd=-0.700 joint_publish=False
30.400000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.194 tilt_cmd=-0.700 joint_publish=False
30.500000000000004,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.214 tilt_cmd=-0.700 joint_publish=False
30.6,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.214 tilt_cmd=-0.700 joint_publish=False
30.700000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.220 tilt_cmd=-0.700 joint_publish=False
30.8,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.220 tilt_cmd=-0.700 joint_publish=False
30.900000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.186 tilt_cmd=-0.700 joint_publish=False
31.000000000000004,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.186 tilt_cmd=-0.700 joint_publish=False
31.1,CAMERA_ALIGNMENT mode=logical centered=False bearing=3.000 tilt_cmd=-0.700 joint_publish=False
31.200000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=3.000 tilt_cmd=-0.700 joint_publish=False
31.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=2.976 tilt_cmd=-0.700 joint_publish=False
31.400000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=2.976 tilt_cmd=-0.700 joint_publish=False
31.500000000000004,CAMERA_ALIGNMENT mode=logical centered=False bearing=2.942 tilt_cmd=-0.700 joint_publish=False
31.6,CAMERA_ALIGNMENT mode=logical centered=False bearing=2.942 tilt_cmd=-0.700 joint_publish=False
