topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,460,46.400000000000006,9.913793103448274,47.9
/mid360_PointCloud2,211,46.2,4.567099567099567,47.9
/odom,4645,47.900000000000006,96.97286012526095,47.993
/pt_camera/camera_info,1538,46.400000000000006,33.14655172413793,47.946
/pt_camera/image_raw,1468,46.400000000000006,31.637931034482754,47.946
/waver/elevated_dynamic_targets,54,6.1,8.852459016393443,14.4
/waver/lidar_tracking_state,902,46.400000000000006,19.43965517241379,47.900000000000006
