time_sec,trial_id,goal_x,goal_y,goal_yaw,robot_x,robot_y,robot_yaw,target_error_m,nav_state,nav_success
1.5,1,1.0,0.0,0.0,1.3969267968650826e-19,3.8163251738441098e-25,-3.887871057083844e-24,1.0,IDLE_NO_GOAL,False
1.5,1,1.0,0.0,0.0,-2.0934221606438917e-20,2.808691786585286e-24,4.0601143545233094e-24,1.0,IDLE_NO_GOAL,False
1.5,1,1.0,0.0,0.0,-2.0934221606438917e-20,2.808691786585286e-24,4.0601143545233094e-24,1.0,GOAL_RECEIVED frame=odom x=1.000 y=0.000,False
1.6,1,1.0,0.0,0.0,-2.225241114925336e-19,1.5677490144636132e-23,6.224933615469759e-24,1.0,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.6,1,1.0,0.0,0.0,-2.493094562382343e-19,1.761188619473493e-23,1.4403693186252289e-24,1.0,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.7000000000000002,1,1.0,0.0,0.0,1.3476679122508813e-05,3.6134498233875747e-06,-4.1539039884302814e-05,0.999986523327406,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.7000000000000002,1,1.0,0.0,0.0,1.3476679122508813e-05,3.6134498233875747e-06,-4.1539039884302814e-05,0.999986523327406,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.8,1,1.0,0.0,0.0,1.4484621489324987e-05,3.641042656604987e-06,-6.30335344714692e-05,0.9999855153851394,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.8,1,1.0,0.0,0.0,1.4484621489324987e-05,3.641042656604987e-06,-6.30335344714692e-05,0.9999855153851394,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.9000000000000001,1,1.0,0.0,0.0,0.007138592153685602,4.244655772027002e-06,-6.389852819700765e-05,0.9928614078553877,TRACKING distance=0.994 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.9000000000000001,1,1.0,0.0,0.0,0.007138592153685602,4.244655772027002e-06,-6.389852819700765e-05,0.9928614078553877,TRACKING distance=0.994 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,1.0,0.0,0.0,0.025819116424034273,3.1791666044984755e-06,-7.607673777715448e-05,0.9741808835811533,TRACKING distance=0.976 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,1.0,0.0,0.0,0.025819116424034273,3.1791666044984755e-06,-7.607673777715448e-05,0.9741808835811533,TRACKING distance=0.976 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.1,1,1.0,0.0,0.0,0.04499750378558982,3.3800782840757913e-06,-7.770348681100055e-05,0.9550024962203918,TRACKING distance=0.957 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.1,1,1.0,0.0,0.0,0.04499750378558982,3.3800782840757913e-06,-7.770348681100055e-05,0.9550024962203918,TRACKING distance=0.957 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.2,1,1.0,0.0,0.0,0.06225326820275084,1.980564271893093e-06,-7.20455552645415e-05,0.9377467317993408,TRACKING distance=0.938 heading_error=0.000 linear=0.350 angular=0.000 ,False
