time_sec,lidar_count,gt_x,gt_y,gt_z,nearest_dist_m,associated,detector_mode,gt_used_for_decision
8.1,1,4.089400144079093,0.1672062993427635,3.4,0.7067302096539712,true,lidar,false
8.200000000000001,1,4.081707173096456,0.1703390651983901,3.4,0.7007486110142203,true,lidar,false
8.4,1,4.066276042672476,0.17662299875475984,3.4,0.6871356368565078,true,lidar,false
8.4,1,4.066276042672476,0.17662299875475984,3.4,0.6871356368565078,true,lidar,false
8.600000000000001,1,4.05849416331844,0.17979197027280666,3.4,0.6810234094488115,true,lidar,false
8.8,1,4.043104111714659,0.1860591755293323,3.4,0.6690816909360637,true,lidar,false
9.0,1,4.019932318835387,0.19549529607495922,3.4,0.6514885487860851,true,lidar,false
9.3,1,4.004454566487952,0.20179821521836425,3.4,0.6400125909148681,true,lidar,false
11.600000000000001,1,-4.053264244762306,-1.5409248443077248,3.346046990092051,0.5909835744372745,true,lidar,false
11.600000000000001,1,-4.053264244762306,-1.5409248443077248,3.346046990092051,0.5909835744372745,true,lidar,false
11.700000000000001,1,-4.0494437292287335,-1.542270772081559,3.367624335874407,0.5411642808132195,true,lidar,false
11.8,1,-4.04524346290959,-1.5437504820962538,3.3909615563253004,0.5261564242568203,true,lidar,false
11.8,1,-4.04524346290959,-1.5437504820962538,3.3909615563253004,0.5261564242568203,true,lidar,false
12.0,1,-4.035663405699339,-1.5471254363296911,3.4,0.5053367738082841,true,lidar,false
12.0,1,-4.035663405699339,-1.5471254363296911,3.4,0.5053367738082841,true,lidar,false
12.100000000000001,1,-4.030350901654075,-1.548996976094469,3.4,0.49936655447205835,true,lidar,false
12.200000000000001,1,-4.0247082259471485,-1.5509848318919228,3.4,0.49416095576734287,true,lidar,false
12.200000000000001,1,-4.0247082259471485,-1.5509848318919228,3.4,0.48986821791277424,true,lidar,false
12.4,1,-4.018766614197351,-1.5530779997392967,3.4,0.4844211611489817,true,lidar,false
12.5,1,-4.006234760799515,-1.5574928409819133,3.4,0.48064478385881493,true,lidar,false
12.600000000000001,1,-4.006234760799515,-1.5574928409819133,3.4,0.48064478385881493,true,lidar,false
12.8,1,-3.986160159972994,-1.5645649134714392,3.4,0.4621692482047465,true,lidar,false
13.0,1,-3.979112988442017,-1.5670475584985453,3.4,0.4557415316075835,true,lidar,false
13.100000000000001,1,-3.965012425116569,-1.5720150398867065,3.4,0.4469289659322119,true,lidar,false
13.200000000000001,1,-3.957827566311127,-1.574546190704513,3.4,0.4712233210442534,true,lidar,false
13.200000000000001,1,-3.957827566311127,-1.574546190704513,3.4,0.4712233210442534,true,lidar,false
13.3,1,-3.9504424893316865,-1.5771478762966857,3.4,0.47701232817692973,true,lidar,false
13.4,1,-3.9504424893316865,-1.5771478762966857,3.4,0.47701232817692973,true,lidar,false
13.600000000000001,1,-3.9281586940719575,-1.5849982249427021,3.4,0.4765053263538994,true,lidar,false
13.600000000000001,1,-3.9281586940719575,-1.5849982249427021,3.4,0.4765053263538994,true,lidar,false
13.8,1,-3.9128427705681155,-1.590393865045295,3.4,0.4943510824902262,true,lidar,false
13.8,1,-3.9128427705681155,-1.590393865045295,3.4,0.4943510824902262,true,lidar,false
13.9,1,-3.9052342194237557,-1.593074278254913,3.4,0.5061232710336143,true,lidar,false
14.0,1,-3.9052342194237557,-1.593074278254913,3.4,0.5061232710336143,true,lidar,false
14.0,1,-3.897550211458642,-1.5957812741154433,3.4,0.524299933328876,true,lidar,false
14.200000000000001,1,0.0,0.0,0.0,5.089172805132411,false,lidar,false
14.200000000000001,1,0.0,0.0,0.0,5.089172805132411,false,lidar,false
14.4,1,0.0,0.0,0.0,5.089172805132411,false,lidar,false
14.600000000000001,1,0.0,0.0,0.0,5.089172805132411,false,lidar,false
14.8,1,0.0,0.0,0.0,5.089172805132411,false,lidar,false
15.000000000000002,1,0.0,0.0,0.0,5.089172805132411,false,lidar,false
