topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,416,43.400000000000006,9.585253456221198,44.9
/mid360_PointCloud2,178,43.0,4.1395348837209305,44.6
/odom,4351,44.900000000000006,96.90423162583518,44.997
/pt_camera/camera_info,1426,43.400000000000006,32.857142857142854,44.959
/pt_camera/image_raw,1362,43.400000000000006,31.38248847926267,44.959
/waver/elevated_dynamic_targets,212,29.500000000000004,7.186440677966101,44.8
/waver/lidar_tracking_state,824,43.400000000000006,18.98617511520737,44.900000000000006
