topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,525,52.400000000000006,10.019083969465647,53.9
/mid360_PointCloud2,241,52.1,4.6257197696737045,53.7
/odom,5251,53.900000000000006,97.42115027829313,53.997
/pt_camera/camera_info,1679,52.400000000000006,32.041984732824424,53.955
/pt_camera/image_raw,1605,52.400000000000006,30.62977099236641,53.955
/waver/elevated_dynamic_targets,53,6.899999999999999,7.681159420289856,32.0
/waver/lidar_tracking_state,1019,52.400000000000006,19.44656488549618,53.900000000000006
