topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,300,30.5,9.836065573770492,32.4
/mid360_PointCloud2,136,30.799999999999997,4.415584415584416,32.8
/odom,3109,32.9,94.4984802431611,32.999
/pt_camera/camera_info,990,31.0,31.93548387096774,32.971000000000004
/pt_camera/image_raw,951,31.0,30.677419354838708,32.971000000000004
/waver/elevated_dynamic_targets,41,6.900000000000002,5.942028985507244,15.0
/waver/lidar_tracking_state,587,31.0,18.93548387096774,32.9
