time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
6.4,155,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,807.5646976978785,130.95702957339824,0.0,212.05986053606364
6.6000000000000005,160,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,807.5643906911737,132.4718755594527,0.0,212.05984818843126
6.800000000000001,165,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,807.5640664397285,134.0830203985292,0.0,212.05983680369485
6.9,170,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,806.342468603661,134.8050720507657,0.0,212.06163667809912
7.0,175,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,803.4506117924401,135.24914786597532,0.0,212.03313357301982
7.0,180,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,803.4506117924401,135.24914786597532,0.0,212.03313357301982
7.2,185,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,799.020181156535,135.67910642503512,0.0,212.01550291432613
7.4,190,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,793.9927505972181,135.5473893301941,0.0,212.01749879837985
7.500000000000001,195,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,788.9588601111004,135.31396598542588,0.0,212.02061068069807
7.7,200,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,783.9305506129317,134.61872786084868,0.0,212.02261296902768
7.9,205,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,779.1968374150758,133.6145015473195,0.0,212.0223357195719
8.0,210,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,774.1668664407894,133.03777629214207,0.0,212.02174600043188
8.200000000000001,215,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,768.8370613857919,131.73200631007074,0.0,212.01904175768135
8.4,220,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,763.2143279917134,131.72484573715815,0.0,212.01931820835222
8.600000000000001,225,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,758.1803380939853,131.7143232867723,0.0,212.02011626645697
8.700000000000001,230,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,753.7465404007964,131.71491684280613,0.0,212.02249398245192
8.9,235,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,748.719145773004,131.72905992862923,0.0,212.01961101900207
9.100000000000001,240,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,743.3895821552677,131.747461018016,0.0,212.01172186487645
9.200000000000001,245,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,738.6585852361593,131.7576518932297,0.0,212.01027193746813
9.4,250,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,733.9242998074296,131.76579546884915,0.0,212.01347197411974
9.600000000000001,255,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,728.0031106104898,130.41409517941835,0.0,212.0127072577856
9.8,260,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,722.9711875376082,128.883857907128,0.0,212.01416677843525
9.9,265,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,717.6478941755161,128.06021426603138,0.0,212.01545461901617
10.100000000000001,270,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,712.9112295434245,126.46341051464461,0.0,212.01752646942415
10.3,275,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,707.2850184822114,125.60019892716763,0.0,212.02243318557186
10.5,280,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,701.958638328119,125.40915294230925,0.0,212.02846080623257
10.700000000000001,285,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,696.6328790507398,125.71906476215497,0.0,212.03304038874023
10.8,290,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,692.1929167986498,126.02398257715413,0.0,212.03392318394282
11.0,295,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,687.1620658407595,126.87077873117637,0.0,212.0337613996336
11.100000000000001,300,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,682.4281199856613,127.39302297031155,0.0,212.03565710690384
11.3,305,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,677.6875175439611,128.606038402031,0.0,212.03603444974982
11.5,310,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,670.5830112044764,130.0069545924503,0.0,212.04762418698022
11.700000000000001,315,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,665.5509507121628,131.54392390534747,0.0,212.05587146556246
11.9,320,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,660.5184465705022,133.1524102512484,0.0,212.06382898299154
11.9,325,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,658.4456502121631,133.16034578922807,0.0,212.0672450951106
12.100000000000001,330,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,656.2130725523575,134.68384827214672,0.0,212.04174727303754
12.3,335,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,656.21274704092,135.53641245351452,0.0,212.03745697014938
12.4,340,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,656.2126455190182,135.7124177034629,0.0,212.03746145111614
12.600000000000001,345,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,656.2125772280879,135.64811533479815,0.0,212.03745431115482
12.8,350,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,656.1958022246971,134.8959234452251,0.0,212.062025957662
13.0,355,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,654.6571658968599,121.34785481815968,0.0,215.97341119023142
13.100000000000001,360,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,651.9876545858106,99.64968795855165,0.0,222.3166130294342
13.3,365,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,647.578012658287,69.90864917941065,0.0,230.6541483387149
13.5,370,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,643.3160396634403,43.620166092001284,0.0,237.64551464849637
13.600000000000001,375,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,638.584095030227,19.099788570186007,0.4159049697730097,244.119083475365
13.8,380,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,635.6086295755945,3.500255516552528,3.3913704244055225,247.79194470094833
13.9,385,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,631.4534794217748,0.0,7.546520578225227,238.0791858738519
14.100000000000001,390,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,625.527955331516,0.0,13.472044668484045,224.56498265847983
14.3,395,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,615.7888539558555,0.0,23.21114604414447,204.49886292951913
14.500000000000002,400,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,602.8682755684965,0.0,36.13172443150347,188.4209181703725
14.600000000000001,405,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,599.4597426077933,0.0,39.54025739220674,190.58558660801816
14.8,410,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,599.5125719200672,0.0,39.48742807993278,198.88948143394458
15.000000000000002,415,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,602.2849678713217,0.0,36.71503212867833,214.5353169630065
15.200000000000001,420,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,605.0940882445541,0.0,33.90591175544591,235.94880569964945
15.4,425,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,605.0517899239164,0.8117176303410076,33.94821007608357,247.4446310589107
15.500000000000002,430,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,604.1235326417325,20.112294747031484,34.87646735826752,242.18631548429667
15.700000000000001,435,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,602.9025097494937,39.48045647930428,36.097490250506326,236.88985572442664
15.9,440,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,600.9483432573263,56.30589371924319,38.051656742673686,232.20329273175295
16.0,445,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,599.1026380068784,72.74808664864435,39.89736199312165,227.24950289822004
16.2,450,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,596.8212977635819,89.8181955344964,42.178702236418076,222.03422806313773
16.400000000000002,455,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,593.8376112168949,102.94531601488288,45.16238878310514,217.73563326960087
16.5,460,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,591.0998590688689,115.35100618494434,47.90014093113109,213.41676795124366
16.7,465,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,585.046025517926,125.87037862511707,53.953974482074045,215.81613239922874
16.900000000000002,470,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,577.1035795954713,136.01321082597713,61.896420404528726,221.74479542487433
17.1,475,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,522.1494556770708,305.9254386482827,116.85054432292918,173.0745613517173
17.200000000000003,480,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,510.84298325557126,310.94155676146715,128.15701674442874,168.05844323853285
17.400000000000002,485,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,498.5610635146526,315.22222537528387,140.43893648534743,163.77777462471613
17.6,490,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,486.0946768502166,320.2111969354735,152.90532314978338,158.78880306452652
17.700000000000003,495,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,474.77580864750894,324.97129645974684,164.22419135249106,154.02870354025316
17.900000000000002,500,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,461.7249790155446,330.86250442589625,177.2750209844554,148.13749557410375
18.1,505,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,448.24717845945196,336.6385305459187,190.75282154054804,142.36146945408132
18.200000000000003,510,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,433.22829627394543,342.98135873760225,205.77170372605457,136.01864126239775
18.400000000000002,515,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,421.53199295879176,347.6606982105011,217.46800704120824,131.3393017894989
18.6,520,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,404.48710715857345,353.9477710467196,234.51289284142655,125.0522289532804
18.700000000000003,525,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,389.71254061702086,359.2969518325681,249.28745938297914,119.70304816743192
18.900000000000002,530,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,383.2002989960934,362.3646565741021,255.7997010039066,116.63534342589787
19.1,535,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,383.2957474314775,362.31201343716816,255.70425256852252,116.68798656283184
19.1,540,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,381.18951589176925,362.1646516426688,257.81048410823075,116.83534835733121
19.200000000000003,545,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,380.8055719905263,362.349594897885,258.1944280094737,116.65040510211497
19.3,550,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,370.3480357164811,365.2435958044834,268.6519642835189,113.75640419551661
19.5,555,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,359.761021905277,367.6599199977855,279.238978094723,111.3400800022145
19.700000000000003,560,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,347.09529363665064,372.31391668542256,291.90470636334936,106.68608331457744
19.900000000000002,565,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
20.0,570,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
20.200000000000003,575,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
20.400000000000002,580,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
20.6,585,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
20.8,590,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
20.900000000000002,595,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
21.1,600,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
21.3,605,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
21.5,610,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
21.6,615,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
21.8,620,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
21.900000000000002,625,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
22.1,630,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
22.3,635,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
22.400000000000002,640,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
22.6,645,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
22.8,650,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,0.0
22.900000000000002,655,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,67.33506820721925,0.0
23.1,660,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,214.90621095502212,0.0
23.3,665,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,396.25932058147123,0.0
23.400000000000002,670,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,5,0.0,0.0,639.0,479.0
23.6,675,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
23.8,680,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
24.0,685,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
24.1,690,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
24.3,695,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
24.5,700,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
24.6,705,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
24.8,710,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
25.0,715,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
25.0,720,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
25.1,725,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.0,0.0,639.0,479.0
25.3,730,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,6,0.6367854906292791,0.0,638.3632145093707,479.0
25.400000000000002,735,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,7,101.35626329584122,0.0,537.6437367041588,479.0
25.5,740,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,7,233.6012458997149,0.0,405.3987541002851,479.0
25.700000000000003,745,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,7,423.4697519836893,0.0,215.53024801631068,479.0
25.900000000000002,750,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,1288.421627133042,0.0,0.0,479.0
26.0,755,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,1201.5061131229263,0.0,0.0,479.0
26.200000000000003,760,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,1127.1933328210775,0.0,0.0,479.0
26.400000000000002,765,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,1025.4469334891828,0.0,0.0,479.0
26.6,770,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,973.7792846106702,0.0,0.0,479.0
26.700000000000003,775,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,926.4907748445339,0.0,0.0,479.0
26.900000000000002,780,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,880.25310965821,25.057593005034136,0.0,453.94240699496584
26.900000000000002,785,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,870.5459278836835,30.363853791771334,0.0,448.63614620822864
27.1,790,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,823.4117698609118,53.506704984380946,0.0,425.4932950156191
27.3,795,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,775.1111217228317,73.80459210555728,0.0,405.1954078944427
27.400000000000002,800,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,733.2113992274828,88.83794091293225,0.0,390.16205908706775
27.6,805,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,694.2758847778821,100.94756835623409,0.0,378.0524316437659
27.8,810,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,659.9351433476018,110.44993162609731,0.0,368.5500683739027
27.900000000000002,815,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,624.4946572844835,119.2355619221622,14.505342715516463,359.7644380778378
28.1,820,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,591.1470478755939,126.54958647269963,47.8529521244061,352.4504135273004
28.3,825,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,551.5898386383441,134.1331501106244,87.41016136165592,344.8668498893756
28.400000000000002,830,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,522.8091863707627,139.0227406159538,116.19081362923725,339.9772593840462
28.6,835,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,491.4963892405297,143.8295770586226,147.5036107594703,335.1704229413774
28.6,840,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,484.0938810556514,144.89364735308135,154.90611894434858,334.10635264691865
28.700000000000003,845,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,473.5228476782321,146.2774888065616,165.4771523217679,332.72251119343844
28.900000000000002,850,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,443.57726012151926,150.1013484925445,195.42273987848074,328.8986515074555
29.000000000000004,855,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,416.56504371433863,153.19326795341647,222.43495628566137,325.80673204658353
29.200000000000003,860,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,389.7760498980771,155.9038390702898,249.22395010192292,315.90634903960336
29.400000000000002,865,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,368.03762592939125,157.88562465404698,270.96237407060875,308.50720594827726
29.500000000000004,870,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,345.14689176736806,159.77912224633815,293.85310823263194,301.4199791928165
29.700000000000003,875,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,321.9598849594635,161.45014336490647,288.1820027944305,295.18616741163834
29.900000000000002,880,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,301.3538118111484,162.76929541797784,283.46591568372276,290.20808641527134
30.000000000000004,885,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,285.56465720774713,163.66751522160797,280.5493145098844,286.8820004315175
30.200000000000003,890,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,256.8885649969573,165.13988924984056,276.39792609053353,281.42643716355104
30.400000000000002,895,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,228.8652902261989,166.33559147688686,273.73932575274614,276.93863546422745
30.6,900,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,195.6603381139211,167.43491955570374,272.4699284806738,272.7778960165931
30.700000000000003,905,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,166.78113150432395,166.73370837443656,272.7398567229693,275.3921328411074
30.900000000000002,910,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,129.41112228398023,165.38492353285855,274.9284066130713,280.503904009303
31.1,915,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,99.36208413134366,164.03895500900745,278.1833527209616,285.45611061118075
31.3,920,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,82.27145635267283,163.28240442633077,280.3832044031331,288.3334736984722
31.500000000000004,925,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,63.03889498087119,162.32141200741123,283.44104027288637,291.9203896802703
31.6,930,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,40.66215434132471,161.0515156314629,287.7665079661853,296.6238940378222
31.8,935,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,20.025529960100187,159.86821160235877,292.1099108740201,301.0714934572344
32.0,940,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.7070384630013677,158.65994384327766,296.7595401869834,305.61308788821555
32.2,945,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,156.77718486796493,276.3523923877472,312.6087268829702
32.4,950,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,155.28974323422926,260.2133043884201,318.15518599449433
32.5,955,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,153.89460712405435,246.52944554057905,323.37622686632494
32.7,960,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,151.29522032298533,222.896848352304,327.7047796770147
32.9,965,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,148.12551006157537,197.20506743676276,330.87448993842463
33.1,970,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,144.07011527803698,167.04665210165598,334.92988472196305
33.2,975,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,139.4137451412392,136.31203594826536,339.5862548587608
33.2,980,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,139.11050783919066,134.45925936704643,339.88949216080937
33.300000000000004,985,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,135.9565078455118,115.6210837062277,343.0434921544882
33.5,990,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,129.55621156273008,80.84673507224736,349.4437884372699
33.7,995,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,120.66938251693492,43.053296870227825,358.3306174830651
33.800000000000004,1000,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,110.64823041672045,9.144574433129037,368.3517695832795
34.0,1005,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,97.37737660261416,0.0,381.62262339738584
34.2,1010,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,83.15040846282602,0.0,395.849591537174
34.2,1015,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,79.68754699538385,0.0,399.31245300461615
34.300000000000004,1020,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,73.89747749285397,0.0,405.10252250714603
34.400000000000006,1025,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,59.14828285407427,0.0,419.8517171459257
34.6,1030,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,36.18038561151863,0.0,442.81961438848134
34.7,1035,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,0.26003922589521267,0.0,478.7399607741048
34.900000000000006,1040,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,0.0,0.0,479.0
35.1,1045,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,0.0,0.0,479.0
