time_sec,trial_id,goal_x,goal_y,goal_yaw,robot_x,robot_y,robot_yaw,target_error_m,nav_state,nav_success
1.9000000000000001,1,nan,nan,nan,-2.0934221606438917e-20,2.808691786585286e-24,4.0601143545233094e-24,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
1.9000000000000001,1,nan,nan,nan,-2.0934221606438917e-20,2.808691786585286e-24,4.0601143545233094e-24,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.0,1,nan,nan,nan,-2.493094562382343e-19,1.761188619473493e-23,1.4403693186252289e-24,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.0,1,nan,nan,nan,-2.493094562382343e-19,1.761188619473493e-23,1.4403693186252289e-24,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.1,1,nan,nan,nan,1.3476679122508813e-05,3.6134498233875747e-06,-4.1539039884302814e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.1,1,nan,nan,nan,1.3476679122508813e-05,3.6134498233875747e-06,-4.1539039884302814e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.2,1,nan,nan,nan,1.4484621489324987e-05,3.641042656604987e-06,-6.30335344714692e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.2,1,nan,nan,nan,1.4484621489324987e-05,3.641042656604987e-06,-6.30335344714692e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.3000000000000003,1,nan,nan,nan,1.447072141935882e-05,3.550368180425638e-06,-6.288717862264598e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.3000000000000003,1,nan,nan,nan,1.447072141935882e-05,3.550368180425638e-06,-6.288717862264598e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.4000000000000004,1,nan,nan,nan,1.4469152395071182e-05,3.55043214217449e-06,-6.29011158360385e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.4000000000000004,1,nan,nan,nan,1.4469152395071182e-05,3.55043214217449e-06,-6.29011158360385e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.5,1,nan,nan,nan,1.4467553664478685e-05,3.5504894919163086e-06,-6.291572036045713e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.5,1,nan,nan,nan,1.4467553664478685e-05,3.5504894919163086e-06,-6.291572036045713e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.6,1,nan,nan,nan,1.4466035449145726e-05,3.5505444231171455e-06,-6.292953509982404e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.6,1,nan,nan,nan,1.4466035449145726e-05,3.5505444231171455e-06,-6.292953509982404e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.7,1,nan,nan,nan,1.4464593060504827e-05,3.550596918294292e-06,-6.29426197853614e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.7,1,nan,nan,nan,1.4464593060504827e-05,3.550596918294292e-06,-6.29426197853614e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.8000000000000003,1,nan,nan,nan,1.4463221384109888e-05,3.5506470841476726e-06,-6.295503021849154e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.8000000000000003,1,nan,nan,nan,1.4463221384109888e-05,3.5506470841476726e-06,-6.295503021849154e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.9000000000000004,1,nan,nan,nan,1.446191610658309e-05,3.550695006395481e-06,-6.296681452679834e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
2.9000000000000004,1,nan,nan,nan,1.446191610658309e-05,3.550695006395481e-06,-6.296681452679834e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.0,1,nan,nan,nan,1.4460673413059401e-05,3.550740770613057e-06,-6.297801442695984e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.0,1,nan,nan,nan,1.4460673413059401e-05,3.550740770613057e-06,-6.297801442695984e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.1,1,nan,nan,nan,1.4459489846559003e-05,3.5507844629492776e-06,-6.298866658322249e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.1,1,nan,nan,nan,1.4459489846559003e-05,3.5507844629492776e-06,-6.298866658322249e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.2,1,nan,nan,nan,1.4458362246856695e-05,3.5508261690110634e-06,-6.299880360912145e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.2,1,nan,nan,nan,1.4458362246856695e-05,3.5508261690110634e-06,-6.299880360912145e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.3000000000000003,1,nan,nan,nan,1.445728770321918e-05,3.5508659730019137e-06,-6.300845483302681e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.3000000000000003,1,nan,nan,nan,1.445728770321918e-05,3.5508659730019137e-06,-6.300845483302681e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.4000000000000004,1,nan,nan,nan,1.4456263517475338e-05,3.5509039571761384e-06,-6.301764688751767e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.4000000000000004,1,nan,nan,nan,1.4456263517475338e-05,3.5509039571761384e-06,-6.301764688751767e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.5,1,nan,nan,nan,1.4455287175144777e-05,3.5509402014273563e-06,-6.302640416197686e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.5,1,nan,nan,nan,1.4455287175144777e-05,3.5509402014273563e-06,-6.302640416197686e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.6,1,nan,nan,nan,1.445435632248922e-05,3.5509747830766934e-06,-6.303474915534337e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.6,1,nan,nan,nan,1.445435632248922e-05,3.5509747830766934e-06,-6.303474915534337e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.7,1,nan,nan,nan,1.44534686077296e-05,3.5510073457862937e-06,-6.304270235578488e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.7,1,nan,nan,nan,1.44534686077296e-05,3.5510073457862937e-06,-6.304270235578488e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.7,1,nan,nan,nan,1.4452621910591445e-05,3.5510378564159826e-06,-6.305028319651039e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.7,1,nan,nan,nan,1.4452621910591445e-05,3.5510378564159826e-06,-6.305028319651039e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.9000000000000004,1,nan,nan,nan,1.4451814421976425e-05,3.5510669676262694e-06,-6.305751070264031e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
3.9000000000000004,1,nan,nan,nan,1.4451814421976425e-05,3.5510669676262694e-06,-6.305751070264031e-05,nan,BLOCKED mode=STANDBY estop=False external_stop=False,False
