time_sec,mission_state,event
7.2,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
7.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
7.6000000000000005,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
7.800000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
8.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
8.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
8.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
8.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
8.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.5,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=11.500 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=SIM_NAV_GOAL_ARRIVED reason=TARGET_INSPECTION waypoint_index=0
11.5,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=11.500 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_GOAL_SUCCEEDED reason=TARGET_INSPECTION waypoint_index=0
11.5,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=11.500 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=STATE_CHANGE reason=previous=APPROACH_TARGET_OFFSET next=TARGET_REACHED reason=inspection_offset_goal_reached waypoint_index=0
11.600000000000001,TARGET_REACHED mode=AUTO nav_goal=NONE,STATE
11.600000000000001,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=11.600 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=CAMERA_AIM_REQUESTED reason=target_goal_reached waypoint_index=0
11.600000000000001,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=11.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=STATE_CHANGE reason=previous=TARGET_REACHED next=CAMERA_ALIGN_TO_TARGET reason=target_goal_reached waypoint_index=0
11.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
11.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=11.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
12.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
12.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=12.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
12.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
12.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=12.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
12.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
12.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=12.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
12.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
12.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=12.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
12.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
12.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=12.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
13.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
13.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
13.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
13.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
13.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
13.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
13.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=TARGET_IGNORED_TARGET_LOCK reason=remaining_sec=0.00 state=CAMERA_ALIGN_TO_TARGET waypoint_index=0
13.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
13.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
13.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
13.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
14.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
14.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
14.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
14.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
14.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
15.000000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.000000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
15.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
15.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
15.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
15.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
16.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
16.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
16.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
16.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
16.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=0
16.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_FAILED event_type=STATE_CHANGE reason=previous=CAMERA_ALIGN_TO_TARGET next=CAMERA_ALIGN_FAILED reason=timeout state=CAMERA_ALIGNMENT mode=logical centered=False bearing=0.274 tilt_cmd=-0.700 joint_publish=False waypoint_index=0
17.0,CAMERA_ALIGN_FAILED mode=AUTO nav_goal=NONE,STATE
17.0,CAMERA_ALIGN_FAILED mode=AUTO nav_goal=NONE,timestamp=17.000 mission_id=0 target_mission_id=1 state=RETURN_TO_INTERRUPTED_WAYPOINT event_type=STATE_CHANGE reason=previous=CAMERA_ALIGN_FAILED next=RETURN_TO_INTERRUPTED_WAYPOINT reason=goal_type=RETURN_TO_INTERRUPTED_WAYPOINT waypoint_index=0
17.0,CAMERA_ALIGN_FAILED mode=AUTO nav_goal=NONE,timestamp=17.000 mission_id=0 target_mission_id=1 state=RETURN_TO_INTERRUPTED_WAYPOINT event_type=NAV2_DISABLED_SIMULATED_GOAL reason=RETURN_TO_INTERRUPTED_WAYPOINT waypoint_index=0
17.200000000000003,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
17.400000000000002,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
17.6,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
17.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
18.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
18.200000000000003,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
18.400000000000002,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
18.6,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
18.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
19.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
19.200000000000003,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
19.400000000000002,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
19.6,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
19.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
20.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
20.200000000000003,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
20.400000000000002,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
20.6,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
20.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
21.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
21.200000000000003,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
21.400000000000002,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
21.6,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
21.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,STATE
21.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,timestamp=21.800 mission_id=0 target_mission_id=1 state=RETURN_TO_INTERRUPTED_WAYPOINT event_type=SIM_NAV_GOAL_ARRIVED reason=RETURN_TO_INTERRUPTED_WAYPOINT waypoint_index=0
21.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,timestamp=21.800 mission_id=0 target_mission_id=1 state=RETURN_TO_INTERRUPTED_WAYPOINT event_type=NAV2_GOAL_SUCCEEDED reason=RETURN_TO_INTERRUPTED_WAYPOINT waypoint_index=0
21.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,timestamp=21.800 mission_id=0 target_mission_id=1 state=RETURN_TO_INTERRUPTED_WAYPOINT event_type=POST_TARGET_RESUME_COOLDOWN reason=interrupted_waypoint_reached duration_sec=8.00 waypoint_index=0
21.8,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,timestamp=21.800 mission_id=0 target_mission_id=1 state=RESUME_PATROL event_type=STATE_CHANGE reason=previous=RETURN_TO_INTERRUPTED_WAYPOINT next=RESUME_PATROL reason=interrupted_waypoint_reached waypoint_index=0
22.0,RESUME_PATROL mode=AUTO nav_goal=NONE,STATE
22.0,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.000 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=STATE_CHANGE reason=previous=RESUME_PATROL next=PATROL_NAVIGATING reason=goal_type=PATROL waypoint_index=0
22.0,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.000 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=NAV2_DISABLED_SIMULATED_GOAL reason=PATROL waypoint_index=0
22.1,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.100 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=SIM_NAV_GOAL_ARRIVED reason=PATROL waypoint_index=0
22.1,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.100 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=NAV2_GOAL_SUCCEEDED reason=PATROL waypoint_index=0
22.1,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.100 mission_id=0 target_mission_id=1 state=PATROL_DWELL event_type=STATE_CHANGE reason=previous=PATROL_NAVIGATING next=PATROL_DWELL reason=inside_a waypoint_index=0
22.200000000000003,PATROL_DWELL mode=AUTO nav_goal=NONE,STATE
22.400000000000002,PATROL_DWELL mode=AUTO nav_goal=NONE,STATE
22.6,PATROL_DWELL mode=AUTO nav_goal=NONE,STATE
22.6,PATROL_DWELL mode=AUTO nav_goal=NONE,timestamp=22.600 mission_id=0 target_mission_id=1 state=RESUME_PATROL event_type=STATE_CHANGE reason=previous=PATROL_DWELL next=RESUME_PATROL reason=next_index=1 waypoint_index=1
22.8,RESUME_PATROL mode=AUTO nav_goal=NONE,STATE
22.8,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.800 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=STATE_CHANGE reason=previous=RESUME_PATROL next=PATROL_NAVIGATING reason=goal_type=PATROL waypoint_index=1
22.8,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=22.800 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=NAV2_DISABLED_SIMULATED_GOAL reason=PATROL waypoint_index=1
23.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
23.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
24.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
25.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
26.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
26.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
26.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
26.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
26.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
27.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
27.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
27.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
27.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
27.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
28.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
28.200000000000003,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
28.400000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
28.6,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
28.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
29.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
