time_sec,lidar_count,gt_x,gt_y,gt_z,nearest_dist_m,associated,detector_mode,gt_used_for_decision
1.9000000000000001,1,1.510408458803827e-05,-1.5726855106799783e-05,3.1,0.0,true,ground_truth,true
2.0,1,1.510408458803827e-05,-1.5726855106799783e-05,3.1,0.0,true,ground_truth,true
2.0,1,0.0002565902040789918,-0.00026716991273806204,3.1061655783274587,0.004322798709388868,true,ground_truth,true
2.1,1,0.0009435784601878883,-0.000982484018728574,3.1165160670579786,0.010302857296540768,true,ground_truth,true
2.2,1,0.0009435784601878883,-0.000982484018728574,3.1165160670579786,0.010302857296540768,true,ground_truth,true
2.2,1,0.0020268147518950233,-0.002110384230542583,3.130245910835664,0.01688325262123792,true,ground_truth,true
2.3000000000000003,1,0.0034593431523049947,-0.0036019785379172546,3.146860570571783,0.02353673919347969,true,ground_truth,true
2.4000000000000004,1,0.005240598117921075,-0.005456678078907478,3.1663817700899552,0.030257301575295603,true,ground_truth,true
2.4000000000000004,1,0.005240598117921075,-0.005456678078907478,3.1663817700899552,0.030257301575295603,true,ground_truth,true
2.5,1,0.007298735547316349,-0.007599676481314169,3.1879944467671852,0.036450175080760185,true,ground_truth,true
2.6,1,0.009641680765105406,-0.010039225846160819,3.2117545826475276,0.04231391285655307,true,ground_truth,true
2.6,1,0.009641680765105406,-0.010039225846160819,3.2117545826475276,0.04231391285655307,true,ground_truth,true
2.7,1,0.01222596382621812,-0.012730063878759081,3.2371591078266504,0.047592727482865714,true,ground_truth,true
2.8000000000000003,1,0.015018793305801012,-0.01563804710060775,3.263822813777248,0.07455825818463684,true,ground_truth,true
2.8000000000000003,1,0.015018793305801012,-0.01563804710060775,3.263822813777248,0.05219078072924574,true,ground_truth,true
2.9000000000000004,1,0.018070706795472017,-0.018815796865631913,3.292148939521715,0.05659932056921349,true,ground_truth,true
3.0,1,0.02136161431849661,-0.02224239484863531,3.3218351004577866,0.060663257517173656,true,ground_truth,true
3.0,1,0.02136161431849661,-0.02224239484863531,3.3218351004577866,0.060663257517173656,true,ground_truth,true
3.1,1,0.024813120473366913,-0.025836213254608827,3.352063323147138,0.06390845250318652,true,ground_truth,true
3.2,1,0.028580011257649685,-0.029758420206129295,3.3840729258812257,0.06746236529216278,true,ground_truth,true
3.2,1,0.028580011257649685,-0.029758420206129295,3.3840729258812257,0.06746236529216278,true,ground_truth,true
3.3000000000000003,1,0.032438887903318364,-0.03377640577339146,3.4,0.05888711800624292,true,ground_truth,true
3.4000000000000004,1,0.032438887903318364,-0.03377640577339146,3.4,0.05888711800624292,true,ground_truth,true
3.4000000000000004,1,0.03660089676130512,-0.038110022278333974,3.4,0.0422371512570593,true,ground_truth,true
3.5,1,0.040939093093422835,-0.04262709080654522,3.4,0.031115175127441396,true,ground_truth,true
3.6,1,0.045477925032592015,-0.047353067534585805,3.4,0.024049058555952768,true,ground_truth,true
3.6,1,0.045477925032592015,-0.047353067534585805,3.4,0.024049058555952768,true,ground_truth,true
3.7,1,0.050172636746440076,-0.05224135126085349,3.4,0.01991001640874892,true,ground_truth,true
3.8000000000000003,1,0.050172636746440076,-0.05224135126085349,3.4,0.01991001640874892,true,ground_truth,true
3.8000000000000003,1,0.054951012345000515,-0.057216748495051886,3.4,0.0177232686601931,true,ground_truth,true
3.9000000000000004,1,0.059876473936880496,-0.062345296361564516,3.4,0.016793185792097178,true,ground_truth,true
4.0,1,0.059876473936880496,-0.062345296361564516,3.4,0.016793185792097178,true,ground_truth,true
4.0,1,0.06493638200412206,-0.06761383419074625,3.4,0.016560865442209555,true,ground_truth,true
4.1000000000000005,1,0.07006186221985287,-0.07295064783448126,3.4,0.016620618596772226,true,ground_truth,true
4.2,1,0.07006186221985287,-0.07295064783448126,3.4,0.016620618596772226,true,ground_truth,true
4.2,1,0.07526990901607403,-0.07837343243795651,3.4,0.016823838588344537,true,ground_truth,true
4.300000000000001,1,0.08052101626457958,-0.08384105295915749,3.4,0.017047937702348862,true,ground_truth,true
4.4,1,0.08580562106898929,-0.08934355220505562,3.4,0.01725703812535969,true,ground_truth,true
4.4,1,0.08580562106898929,-0.08934355220505562,3.4,0.01725703812535969,true,ground_truth,true
4.5,1,0.09135914463082166,-0.09512605824705017,3.4,0.01768371253641578,true,ground_truth,true
4.6000000000000005,1,0.09135914463082166,-0.09512605824705017,3.4,0.01768371253641578,true,ground_truth,true
4.6000000000000005,1,0.09678052598681243,-0.10077097360536964,3.4,0.01785336817659455,true,ground_truth,true
4.7,1,0.10230751378756031,-0.10652584976570556,3.4,0.01808083671657205,true,ground_truth,true
4.800000000000001,1,0.10781119835159846,-0.11225646185196982,3.4,0.02602500817377521,true,ground_truth,true
4.800000000000001,1,0.10781119835159846,-0.11225646185196982,3.4,0.018217505721642657,true,ground_truth,true
4.9,1,0.11341163731725236,-0.11808781771030843,3.4,0.01841141370016228,true,ground_truth,true
5.0,1,0.11901098714689265,-0.12391803952545774,3.4,0.02649468450288956,true,ground_truth,true
5.0,1,0.11901098714689265,-0.12391803952545774,3.4,0.018546279152022702,true,ground_truth,true
5.1000000000000005,1,0.12450965300517765,-0.129643425975057,3.4,0.018539048971965053,true,ground_truth,true
5.2,1,0.13028605054689013,-0.1356579955206822,3.4,0.026878148453052295,true,ground_truth,true
5.2,1,0.13028605054689013,-0.1356579955206822,3.4,0.018814703917136605,true,ground_truth,true
5.300000000000001,1,0.13585997722658485,-0.14146174594041572,3.4,0.0188030802165988,true,ground_truth,true
5.300000000000001,1,0.1415477630316451,-0.14738405011669964,3.4,0.018910017745243955,true,ground_truth,true
5.300000000000001,1,0.1415477630316451,-0.14738405011669964,3.4,0.018910017745243955,true,ground_truth,true
5.5,1,0.14721940733023905,-0.15328954724109542,3.4,0.01896856818415054,true,ground_truth,true
5.6000000000000005,1,0.15284025810360755,-0.15914215652532165,3.4,0.027083180525545855,true,ground_truth,true
5.6000000000000005,1,0.15284025810360755,-0.15914215652532165,3.4,0.01895822636788211,true,ground_truth,true
5.7,1,0.1586350587607848,-0.16517588798233512,3.4,0.019126776056974493,true,ground_truth,true
5.800000000000001,1,0.1586350587607848,-0.16517588798233512,3.4,0.019126776056974493,true,ground_truth,true
5.800000000000001,1,0.1644415777601214,-0.17122182095133945,3.4,0.019256603708346202,true,ground_truth,true
5.9,1,0.17019328610496579,-0.1772106833169259,3.4,0.019292093724759256,true,ground_truth,true
6.0,1,0.17019328610496579,-0.1772106833169259,3.4,0.019292093724759256,true,ground_truth,true
6.0,1,0.17598620502366058,-0.18324245544775122,3.4,0.019358582840751405,true,ground_truth,true
6.1000000000000005,1,0.18185228943236448,-0.1893504098227546,3.4,0.01947906374053984,true,ground_truth,true
6.2,1,0.18185228943236448,-0.1893504098227546,3.4,0.01947906374053984,true,ground_truth,true
6.2,1,0.18756221607135604,-0.19529576774222693,3.4,0.01940559293548396,true,ground_truth,true
6.300000000000001,1,0.193375688748084,-0.201348941102144,3.4,0.019458803326103478,true,ground_truth,true
6.4,1,0.19909622695415097,-0.20730534812405532,3.4,0.019402134345505133,true,ground_truth,true
6.4,1,0.19909622695415097,-0.20730534812405532,3.4,0.019402134345505133,true,ground_truth,true
6.5,1,0.20491922670509044,-0.21336844137781538,3.4,0.0194660100490762,true,ground_truth,true
6.6000000000000005,1,0.20491922670509044,-0.21336844137781538,3.4,0.0194660100490762,true,ground_truth,true
6.6000000000000005,1,0.21074649728721476,-0.2194359815573599,3.4,0.019515038993676594,true,ground_truth,true
6.7,1,0.21651183482734626,-0.2254390350762218,3.4,0.01948677193114294,true,ground_truth,true
6.800000000000001,1,0.22231290550299548,-0.2314792950766519,3.4,0.0278615651730114,true,ground_truth,true
6.800000000000001,1,0.22231290550299548,-0.2314792950766519,3.4,0.01950309562110802,true,ground_truth,true
6.9,1,0.22818249383640554,-0.23759089784992984,3.4,0.01958376370725703,true,ground_truth,true
7.0,1,0.23395625935119707,-0.2436027268450915,3.4,0.027919137489150665,true,ground_truth,true
7.0,1,0.23395625935119707,-0.2436027268450915,3.4,0.019543396242405496,true,ground_truth,true
7.1000000000000005,1,0.2397977171009885,-0.24968503915657184,3.4,0.01958354637715682,true,ground_truth,true
7.2,1,0.2397977171009885,-0.24968503915657184,3.4,0.01958354637715682,true,ground_truth,true
7.2,1,0.24564126324020288,-0.2557695259657928,3.4,0.01961376192343173,true,ground_truth,true
7.300000000000001,1,0.25132197819575436,-0.261684467747812,3.4,0.01947036141506876,true,ground_truth,true
7.4,1,0.25713500310175386,-0.26773717487454707,3.4,0.0195036887795083,true,ground_truth,true
7.4,1,0.25713500310175386,-0.26773717487454707,3.4,0.0195036887795083,true,ground_truth,true
7.500000000000001,1,0.2629493672193006,-0.2737912764311047,3.4,0.019528371294079798,true,ground_truth,true
7.6000000000000005,1,0.2687319591560745,-0.27981229577864025,3.4,0.019513541220779976,true,ground_truth,true
7.6000000000000005,1,0.2687319591560745,-0.27981229577864025,3.4,0.019513541220779976,true,ground_truth,true
7.7,1,0.2746142530234942,-0.28593712795958004,3.4,0.019603915387119603,true,ground_truth,true
7.800000000000001,1,0.2804649574576797,-0.29202906821407093,3.4,0.019635254148206018,true,ground_truth,true
7.800000000000001,1,0.2804649574576797,-0.29202906821407093,3.4,0.019635254148206018,true,ground_truth,true
7.800000000000001,1,0.28628368578925756,-0.2980877139296175,3.4,0.019624877371328193,true,ground_truth,true
8.0,1,0.2920041503039338,-0.30404404422170006,3.4,0.01951831171635672,true,ground_truth,true
8.0,1,0.2920041503039338,-0.30404404422170006,3.4,0.01951831171635672,true,ground_truth,true
8.1,1,0.2979554068475045,-0.31024068254284715,3.4,0.01967694595665622,true,ground_truth,true
8.200000000000001,1,0.2979554068475045,-0.31024068254284715,3.4,0.01967694595665622,true,ground_truth,true
8.200000000000001,1,0.30374320256793086,-0.31626712023606307,3.4,0.01962280224287635,true,ground_truth,true
8.3,1,0.30956419532084817,-0.32232812373940484,3.4,0.019618449381097147,true,ground_truth,true
8.4,1,0.31538558481431217,-0.3283895403416698,3.4,0.019615803309707545,true,ground_truth,true
8.4,1,0.31538558481431217,-0.3283895403416698,3.4,0.019615803309707545,true,ground_truth,true
8.5,1,0.3212733045534609,-0.33452002211349186,3.4,0.019680982041958672,true,ground_truth,true
8.600000000000001,1,0.3212733045534609,-0.33452002211349186,3.4,0.019680982041958672,true,ground_truth,true
8.600000000000001,1,0.3270627759280439,-0.34054820455131596,3.4,0.019627320858957582,true,ground_truth,true
8.700000000000001,1,0.3328522607861998,-0.346576401028669,3.4,0.019589771656876222,true,ground_truth,true
8.8,1,0.3328522607861998,-0.346576401028669,3.4,0.019589771656876222,true,ground_truth,true
8.8,1,0.33890571626147575,-0.35287945214045474,3.4,0.01983024651294837,true,ground_truth,true
8.9,1,0.34459787435224554,-0.35880630888021764,3.4,0.01963346465235631,true,ground_truth,true
9.0,1,0.3503882354907739,-0.3648354177686736,3.4,0.01959495784996936,true,ground_truth,true
