time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
22.3,630,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
22.700000000000003,640,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
23.0,650,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
23.400000000000002,660,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
23.700000000000003,670,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
24.1,680,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
24.400000000000002,690,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
24.700000000000003,700,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
25.1,710,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
25.400000000000002,720,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
25.700000000000003,730,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
26.1,740,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
26.400000000000002,750,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
26.700000000000003,760,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
27.0,770,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
27.400000000000002,780,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
27.8,790,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
28.1,800,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
28.5,810,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
28.8,820,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
29.1,830,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
29.400000000000002,840,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
29.900000000000002,850,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
30.200000000000003,860,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
30.400000000000002,870,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
30.8,880,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
31.200000000000003,890,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
31.500000000000004,900,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
31.900000000000002,910,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
32.2,920,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
32.5,930,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
32.9,940,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
33.300000000000004,950,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
33.6,960,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
33.9,970,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
34.1,980,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
34.5,990,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
34.800000000000004,1000,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
35.2,1010,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
35.2,1020,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
35.6,1030,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
36.0,1040,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
36.400000000000006,1050,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
36.7,1060,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
37.1,1070,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
37.400000000000006,1080,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
37.900000000000006,1090,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
38.400000000000006,1100,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
38.800000000000004,1110,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
39.1,1120,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
39.5,1130,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
39.800000000000004,1140,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
40.1,1150,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
40.5,1160,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
40.7,1170,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
40.900000000000006,1180,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
41.2,1190,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
41.6,1200,false,"TF_FAIL ""world"" passed to lookupTransform argument source_frame does not exist. ",pt_camera_link,world,0,,,,
