time_sec,state
14.700000000000001,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.880 tilt_cmd=-0.700 joint_publish=False
14.8,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.914 tilt_cmd=-0.700 joint_publish=False
14.9,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.967 tilt_cmd=-0.700 joint_publish=False
15.000000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.990 tilt_cmd=-0.700 joint_publish=False
15.100000000000001,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.998 tilt_cmd=-0.700 joint_publish=False
15.200000000000001,CAMERA_ALIGNMENT mode=logical centered=False bearing=1.003 tilt_cmd=-0.700 joint_publish=False
15.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=1.000 tilt_cmd=-0.700 joint_publish=False
15.4,CAMERA_ALIGNMENT mode=logical centered=False bearing=1.003 tilt_cmd=-0.700 joint_publish=False
15.500000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.984 tilt_cmd=-0.700 joint_publish=False
15.600000000000001,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.970 tilt_cmd=-0.700 joint_publish=False
15.700000000000001,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.969 tilt_cmd=-0.700 joint_publish=False
15.8,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.954 tilt_cmd=-0.700 joint_publish=False
15.9,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.935 tilt_cmd=-0.700 joint_publish=False
16.0,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.938 tilt_cmd=-0.700 joint_publish=False
16.1,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.916 tilt_cmd=-0.700 joint_publish=False
16.2,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.901 tilt_cmd=-0.700 joint_publish=False
16.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.903 tilt_cmd=-0.700 joint_publish=False
16.400000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.880 tilt_cmd=-0.700 joint_publish=False
16.5,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.861 tilt_cmd=-0.700 joint_publish=False
16.6,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.850 tilt_cmd=-0.700 joint_publish=False
16.7,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.841 tilt_cmd=-0.700 joint_publish=False
16.8,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.824 tilt_cmd=-0.700 joint_publish=False
16.900000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.809 tilt_cmd=-0.700 joint_publish=False
17.0,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.804 tilt_cmd=-0.700 joint_publish=False
17.1,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.772 tilt_cmd=-0.700 joint_publish=False
17.200000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.781 tilt_cmd=-0.700 joint_publish=False
17.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.748 tilt_cmd=-0.700 joint_publish=False
17.400000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.738 tilt_cmd=-0.700 joint_publish=False
17.5,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.719 tilt_cmd=-0.700 joint_publish=False
17.6,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.720 tilt_cmd=-0.700 joint_publish=False
17.700000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.691 tilt_cmd=-0.700 joint_publish=False
17.8,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.681 tilt_cmd=-0.700 joint_publish=False
17.900000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.673 tilt_cmd=-0.700 joint_publish=False
18.0,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.669 tilt_cmd=-0.700 joint_publish=False
18.1,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.644 tilt_cmd=-0.700 joint_publish=False
18.200000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.628 tilt_cmd=-0.700 joint_publish=False
18.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.620 tilt_cmd=-0.700 joint_publish=False
18.400000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.598 tilt_cmd=-0.700 joint_publish=False
18.5,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.576 tilt_cmd=-0.700 joint_publish=False
18.5,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.573 tilt_cmd=-0.700 joint_publish=False
18.700000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.547 tilt_cmd=-0.700 joint_publish=False
18.700000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.546 tilt_cmd=-0.700 joint_publish=False
18.900000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.541 tilt_cmd=-0.700 joint_publish=False
19.0,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.526 tilt_cmd=-0.700 joint_publish=False
19.1,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.510 tilt_cmd=-0.700 joint_publish=False
19.200000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.508 tilt_cmd=-0.700 joint_publish=False
19.3,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.491 tilt_cmd=-0.700 joint_publish=False
19.400000000000002,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.479 tilt_cmd=-0.700 joint_publish=False
19.5,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.464 tilt_cmd=-0.700 joint_publish=False
19.6,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.456 tilt_cmd=-0.700 joint_publish=False
19.700000000000003,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.444 tilt_cmd=-0.700 joint_publish=False
19.8,CAMERA_ALIGNMENT mode=logical centered=False bearing=0.436 tilt_cmd=-0.700 joint_publish=False
