time_sec,mission_state,waver_x_m,waver_y_m,waver_z_m,waver_yaw_rad,bird_name,bird_x_m,bird_y_m,bird_z_m,bird_speed_xy_mps,bird_speed_3d_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,object_goal_x_m,object_goal_y_m,active_nav_goal_x_m,active_nav_goal_y_m,robot_to_bird_xy_m,robot_to_bird_3d_m,robot_to_lidar_target_xy_m,lidar_target_to_bird_xy_m,object_goal_to_bird_xy_m,active_goal_to_bird_xy_m,robot_to_active_goal_xy_m,configured_offset_m,active_goal_standoff_error_m,detector_mode,lidar_provenance,dynamic_lock,cmd_vel_nonzero
18.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,1.948837225948183,1.8994176354513825,0.0012234360338235688,0.6264526569574178,bird_2,4.0,-4.0,3.282625990144004,0.0,0.0880670208,3.835671328238959,-3.4916430561820646,3.386202773299042,2.6336582764103103,2.336451446785882,4.0,0.0,6.245830382193446,7.0553525698756925,5.711714130665394,0.5342571428541311,6.482091224527539,4.0,2.795542179885624,2.0,2.0,lidar,lidar,false,true
19.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,1.9512758718859153,1.9000315608436158,0.0012009139190248279,0.39980735314955756,bird_2,4.0,-4.0,3.4,0.0,0.18325653652497187,3.803243923841439,-3.534839989990493,3.475375406900409,3.1735353871983634,-1.6177280487568941,4.0,0.0,6.245609895924302,7.11051884180138,5.7417431533925205,0.5050611729457711,2.521559716900037,4.0,2.794170804607092,2.0,2.0,lidar,lidar,true,true
20.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,1.9522822733900527,1.898812423305907,0.0012130501790674237,0.1418330075733232,bird_2,4.0,-4.0,3.4,0.0,0.2097669095602389,3.757881136737685,-3.5305411917134832,3.5176267378680324,3.1735353871983634,-1.6177280487568941,4.0,0.0,6.244128113133227,7.1092115331795975,5.721718966555976,0.5282169219413858,2.521559716900037,4.0,2.792603893640031,2.0,2.0,lidar,lidar,true,true
21.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,1.9545886826747902,1.898797782743374,0.0011719215170646268,-0.08674794416863908,bird_2,4.0,-4.0,3.4,0.0,0.21715007432493413,3.741667943776698,-3.503140433342111,3.534796418809788,3.1735353871983634,-1.6177280487568941,4.0,0.0,6.2433582901144,7.108555060335693,5.689867201953431,0.5600043573509269,2.521559716900037,4.0,2.7909031650691865,2.0,2.0,lidar,lidar,true,true
22.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,2.239453847567644,1.8216100955986174,0.0012003220255285218,-0.3769748381765683,bird_2,4.0,-4.0,3.4,0.0,0.21920629291793997,3.7341660119580533,-3.4861359734571664,3.509633975527625,3.1735353871983634,-1.6177280487568941,4.0,0.0,6.081995302531902,6.967245231152661,5.514193756838237,0.578553322497676,2.521559716900037,4.0,2.5333349749354457,2.0,2.0,lidar,lidar,true,true
23.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,2.5724949977081613,1.628329281487914,0.0011738282288228674,-0.6664405747057076,bird_2,4.0,-4.0,3.4,0.0,0.21977895180298077,3.7813533024803183,-3.493001570444963,3.4538721442775033,3.1735353871983634,-1.6177280487568941,4.0,0.0,5.806536061407221,6.7281409303268305,5.262068803804843,0.5521356589711781,2.521559716900037,4.0,2.1654622556209953,2.0,2.0,lidar,lidar,true,true
24.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,2.852108078869842,1.36378933288194,0.0012084338504397673,-0.8215979973671611,bird_2,4.0,-4.0,3.4,0.0,0.2199205034367059,3.865173989460431,-3.5097862014895007,3.4945050691318253,3.1735353871983634,-1.6177280487568941,4.0,0.0,5.485243100367929,6.452881215415587,4.977754617136587,0.508416779196073,2.521559716900037,4.0,1.782576003170258,2.0,2.0,lidar,lidar,true,true
25.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.106584708660159,1.0759793223167498,0.0011923679639312581,-0.8644568474283173,bird_2,4.0,-4.0,3.4,0.0,0.21996751169458645,3.9207436883063416,-3.49813531163596,3.572645614008278,3.1735353871983634,-1.6177280487568941,4.0,0.0,5.154003973939782,6.17378735323575,4.6460068369169285,0.5080843713105306,2.521559716900037,4.0,1.3985429506643925,2.0,2.0,lidar,lidar,true,true
26.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.353794982575431,0.7822525710569874,0.0011989484974375638,-0.8766890906540405,bird_2,4.0,-4.0,3.4,0.0,0.2199883160837209,3.957940889846604,-3.493555010600219,3.566543498911992,3.1735353871983634,-1.6177280487568941,4.0,0.0,4.825714514755909,5.902488387588812,4.318277753066581,0.5081884453970197,2.521559716900037,4.0,1.0146427989543683,2.0,2.0,lidar,lidar,true,true
27.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.5989938801042096,0.4869611900965235,0.0012053249661086636,-0.8796232542941829,bird_2,4.0,-4.0,3.4,0.0,0.2199967460179127,4.00229954469955,-3.4719620547013306,3.5290435077430486,3.1735353871983634,-1.6177280487568941,4.0,0.0,4.504844795287212,5.643175690394994,3.979413112168107,0.5280429524016639,2.521559716900037,4.0,0.6308225652702188,2.0,2.0,lidar,lidar,true,true
28.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.835545180167607,0.2005452386744477,0.0011926825781011575,-0.893458193439703,bird_2,4.0,-4.0,3.4,0.0,0.21999909376281285,4.005241034134283,-3.4698332424362235,3.4922924058604377,3.1735353871983634,-1.6177280487568941,4.0,0.0,4.203763277102634,5.405877992600029,3.6742992362427094,0.5301926624015886,2.521559716900037,4.0,0.25935261811112703,2.0,2.0,lidar,lidar,true,true
29.000000000000004,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.8968723072894655,0.12638350363624273,0.0011793208630249412,-0.7367234826139951,bird_2,4.0,-4.0,3.4,0.0,0.21999974761205893,4.043605084877371,-3.4568409298258835,3.5377907583323833,3.1735353871983634,-1.6177280487568941,4.0,0.0,4.127672000060701,5.346929787178269,3.586227523258757,0.5449065781760883,2.521559716900037,4.0,0.16311992825884458,2.0,2.0,lidar,lidar,true,true
30.000000000000004,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.895646733642066,0.12631505720509448,0.0011764752970723994,-0.4699258776358256,bird_2,4.0,-4.0,3.4,0.0,0.2199999297097121,4.050483506185293,-3.459182196738648,3.577180024097827,3.1735353871983634,-1.6177280487568941,4.0,0.0,4.127634377645028,5.346902552655236,3.5888389465354558,0.5431689246645054,2.521559716900037,4.0,0.1638447371028323,2.0,2.0,lidar,lidar,true,true
31.000000000000004,PATROL_DWELL mode=AUTO nav_goal=NONE,3.8945677287186635,0.12446988695504461,0.0011722111283533892,-0.34920129189380333,bird_2,4.0,-4.0,3.4,0.0,0.21999997775464347,4.044783149772189,-3.4577541791438273,3.5674791564441395,3.1735353871983634,-1.6177280487568941,4.0,0.0,4.125817229619667,5.345502609730223,3.5853722167245374,0.544091959818837,2.521559716900037,4.0,0.163121784523536,2.0,2.0,lidar,lidar,true,false
32.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.8930583265288736,0.1263937470644076,0.0012345814617160966,-0.1081288616363509,bird_2,4.0,-4.0,3.4,0.0,0.2199999909088657,4.0362979244098245,-3.449111206843334,3.5726248700435157,3.1735353871983634,-1.6177280487568941,4.0,4.0,4.127779291257837,5.34697748710323,3.578372990315556,0.5520833286217485,2.521559716900037,8.0,3.8750821829099995,2.0,6.0,lidar,lidar,true,true
33.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.8904219618119296,0.12703218956662363,0.001204966332802523,0.3737378633845322,bird_2,4.0,-4.0,3.4,0.0,0.21999999746811028,4.112999918290786,-3.450715845409654,3.5456508752090885,3.1735353871983634,-1.6177280487568941,4.0,4.0,4.128486652536523,5.347542400117368,3.584664830704109,0.5607870041448494,2.521559716900037,8.0,3.874517648315239,2.0,6.0,lidar,lidar,true,true
34.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.8874698770492064,0.12465842809327408,0.0012758670520824618,0.819186752415851,bird_2,4.0,-4.0,3.4,0.0,0.2199999992948663,3.9282907760365267,-3.449065860963618,3.5540464715956444,3.1735353871983634,-1.6177280487568941,4.0,4.0,4.1261931822216225,5.345726883118401,3.5739574200022752,0.5555813517003638,2.521559716900037,8.0,3.87697502281351,2.0,6.0,lidar,lidar,true,true
35.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,3.992188112883008,0.312706298567179,0.0012085147569783007,1.1444616584702563,bird_2,4.0,-4.0,3.4,0.0,0.21999999980361962,3.464187784772251,-3.456682067068775,3.563037061359232,3.1735353871983634,-1.6177280487568941,4.0,4.0,4.312713373652525,5.491018139055981,3.806188775859226,0.7630787025149679,2.521559716900037,8.0,3.68730197654145,2.0,6.0,lidar,lidar,true,true
36.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.101199602580261,0.6754470503973554,0.0012236395851499395,1.4274649072233438,bird_2,4.0,-4.0,3.4,0.0,0.21999999994530794,3.8649969896464063,-3.4717211155531666,3.604500203438117,3.1735353871983634,-1.6177280487568941,4.0,4.0,4.676542149989855,5.781152759506234,4.153889198212947,0.5452562631982536,2.521559716900037,8.0,3.326092854126903,2.0,6.0,lidar,lidar,true,true
37.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.118290982092477,1.0564870811277525,0.001160996259484726,1.579543110275033,bird_2,4.0,-4.0,3.4,0.0,0.21999999998476827,3.806532421338371,-3.474663606804185,3.5397286726368042,3.1735353871983634,-1.6177280487568941,4.0,4.0,5.057870535912941,6.093780512243945,4.54186304911867,0.5598285719835862,2.521559716900037,8.0,2.945888840403219,2.0,6.0,lidar,lidar,true,true
38.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.109584850410364,1.4397678829111402,0.0012179940146694597,1.603306403469563,bird_2,4.0,-4.0,3.4,0.0,0.21999999999575798,3.977634238584361,-3.4223632398276536,3.4943549214927327,3.1735353871983634,-1.6177280487568941,4.0,4.0,5.440871571668551,6.415200899706936,4.86392125950518,0.5780695926842253,2.521559716900037,8.0,2.5625763077053465,2.0,6.0,lidar,lidar,true,true
39.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.095309262551441,1.8230652740289504,0.0012164172142357867,1.6101506393446812,bird_2,4.0,-4.0,3.4,0.0,0.21999999999881864,3.9939872793690836,-3.4124345864014334,3.4761263907706983,3.1735353871983634,-1.6177280487568941,4.0,4.0,5.823845210952121,6.743063316011795,5.236480204568959,0.5875961777161591,2.521559716900037,8.0,2.179020113873837,2.0,6.0,lidar,lidar,true,true
40.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.079364546956175,2.206442477663242,0.001203202807836182,1.6129976755481377,bird_2,4.0,-4.0,3.4,0.0,0.21999999999967104,3.9929319536626275,-3.4154888207443816,3.523970090402759,3.1735353871983634,-1.6177280487568941,4.0,4.0,6.206949891843513,7.076584389976558,5.6225956743481635,0.5845539119309876,2.521559716900037,8.0,1.7953125959688272,2.0,6.0,lidar,lidar,true,true
41.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.062518652189613,2.5897959114139977,0.0012204680242925952,1.6150449765706403,bird_2,4.0,-4.0,3.4,0.0,0.21999999999990844,3.994200413320155,-3.3950180726833263,3.441084707062899,3.1735353871983634,-1.6177280487568941,4.0,4.0,6.59009246793702,7.41491881566732,5.985203906802934,0.6050097251990699,2.521559716900037,8.0,1.4115892296756458,2.0,6.0,lidar,lidar,true,true
42.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.045333842396775,2.9731549253788803,0.0012170752478281816,1.6153575821459591,bird_2,4.0,-4.0,3.4,0.0,0.21999999999997455,3.985884154749843,-3.403437486499014,3.49012415983804,3.1735353871983634,-1.6177280487568941,4.0,4.0,6.973302285904591,7.757491227206713,6.376869533915529,0.5967294944962422,2.521559716900037,8.0,1.0278453018524278,2.0,6.0,lidar,lidar,true,true
43.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.028211845945588,3.3565144319421885,0.0012113006039160142,1.6148374324223354,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999292,3.992962664958893,-3.408310396307443,3.5135895666144163,3.1735353871983634,-1.6177280487568941,4.0,4.0,7.356568527216025,8.103756235152183,6.764916663319873,0.5917314519292818,2.521559716900037,8.0,0.6441037063628356,2.0,6.0,lidar,lidar,true,true
44.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.01177062821295,3.7301567080778657,0.0011376166582711428,1.617490015102988,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999809,3.9934209973624464,-3.414208571589924,3.5668018467795415,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.730165669578483,8.444390255076158,7.144388844280171,0.5858283715171381,2.585228936619643,2.585228936619643,5.144938222778358,2.0,0.585228936619643,lidar,lidar,true,true
45.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.01026712920294,3.7417891323694223,0.0011540682977017294,1.7970044706104766,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999953,3.762166927589832,-3.435529274551783,3.635817697650763,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.7417959404788865,8.455031522795442,7.181605198308413,0.6125289954117247,2.585228936619643,2.585228936619643,5.156567899515642,2.0,0.585228936619643,lidar,lidar,true,true
46.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.0091909005298225,3.738743678588046,0.0011425928407105984,2.0354688653431974,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999992,3.780489178960644,-3.435267156302003,3.5502958156395703,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.738749136361702,8.452246439245638,7.177655323054217,0.6058945331529231,2.585228936619643,2.585228936619643,5.153520767440316,2.0,0.585228936619643,lidar,lidar,true,true
47.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.008709327537372,3.738554930611952,0.001181136639581139,2.2873899501788775,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,3.8575607828130236,-3.4310812058402567,3.5969779858970004,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.738559831550359,8.452057615304058,7.171229198100813,0.5864789211395539,2.585228936619643,2.585228936619643,5.153331339555486,2.0,0.585228936619643,lidar,lidar,true,true
48.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.008201871058518,3.738414060629328,0.0011861846693872642,2.5645295461846755,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.1075296825591,-3.4313060458099107,3.541498808293825,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.738418407170457,8.451926099754823,7.170408106852537,0.5787706334668512,2.585228936619643,2.585228936619643,5.153189801717474,2.0,0.585228936619643,lidar,lidar,true,true
49.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.010802470803604,3.736707924078558,0.001193896120029166,2.8534621939597833,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.135584278298309,-3.4372454612990393,3.5736838019275137,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.736715465614295,8.450363845873571,7.1750385138375625,0.5788572944605643,2.585228936619643,2.585228936619643,5.1514876192862165,2.0,0.585228936619643,lidar,lidar,true,true
50.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.01118584122803,3.7359602605312645,0.0011739675231401201,3.1103860382952138,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.137963409765182,-3.427240240617043,3.5205177591486567,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.735968347631919,8.44968784480263,7.164322296737882,0.5891414468550471,2.585228936619643,2.585228936619643,5.150740650745526,2.0,0.585228936619643,lidar,lidar,true,true
51.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.011705657625733,3.7374426085375947,0.0012039546899094856,-2.9621421779851445,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.105064367529456,-3.4338624927646917,3.566879514738032,4.001672234061573,-1.4147716042158338,4.001672234061573,-1.4147716042158338,7.737451463035714,8.451033646865277,7.1719127647148,0.5758039583252041,2.585228936619643,2.585228936619643,5.152223982290254,2.0,0.585228936619643,lidar,lidar,true,true
52.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.013359964797852,3.736146032371895,0.001175567192742334,-2.745948308557845,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.081236336571972,-3.436430713150332,3.527782562238551,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,7.736157568382564,8.449860439551081,7.172897906163969,0.5693941371843214,2.5635578601576956,2.585228936619643,5.150930896639974,2.0,0.585228936619643,lidar,lidar,true,true
53.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.013899646960533,3.734028933706183,0.0011899307210833613,-2.4704916080867187,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.127673208632846,-3.4376477052021106,3.544290435669153,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,7.734041423963931,8.447917295678371,7.172579050550684,0.5766632914162809,2.5635578601576956,2.585228936619643,5.148815056780759,2.0,0.585228936619643,lidar,lidar,true,true
54.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.012920525552543,3.729031819041646,0.0011684668193465073,-2.198999408265589,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.1202497505477105,-3.434948093064968,3.4952867999779875,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,7.729042618574358,8.443349784930263,7.1647838588198285,0.5777055132484912,2.5635578601576956,2.585228936619643,5.143815721930252,2.0,0.585228936619643,lidar,lidar,true,true
