time_sec,lidar_count,gt_x,gt_y,gt_z,nearest_dist_m,associated,detector_mode,gt_used_for_decision
8.200000000000001,1,4.603958405921455,0.33950913334599353,3.4,0.6860470996322532,true,lidar,false
8.200000000000001,1,4.603958405921455,0.33950913334599353,3.4,0.6860470996322532,true,lidar,false
8.4,1,4.603958405921455,0.33950913334599353,3.4,0.6860470996322532,true,lidar,false
8.5,1,4.605741386680387,0.34533202228775584,3.4,0.6914832846015032,true,lidar,false
8.600000000000001,1,4.605741386680387,0.34533202228775584,3.4,0.6914832846015032,true,lidar,false
8.700000000000001,1,4.6090942217217705,0.35628176809303347,3.4,0.6859581353964307,true,lidar,false
8.8,1,4.6090942217217705,0.35628176809303347,3.4,0.6859581353964307,true,lidar,false
8.8,1,4.610868980828805,0.3620778066239953,3.4,0.6822641184990983,true,lidar,false
9.0,1,4.614473241429138,0.37384866230342073,3.4,0.6925064509162566,true,lidar,false
9.0,1,4.614473241429138,0.37384866230342073,3.4,0.6925064509162566,true,lidar,false
9.200000000000001,1,4.618058648782615,0.38555794672823784,3.4,0.6856970886176617,true,lidar,false
9.4,1,4.621595053362099,0.3971071970587501,3.4,0.6791302360621239,true,lidar,false
9.600000000000001,1,4.623415144681049,0.4030512822996157,3.4,0.6758097305531308,true,lidar,false
9.700000000000001,1,4.6269482549422545,0.41458977398945823,3.4,0.30845753231555256,true,lidar,false
9.9,1,4.628711161736908,0.42034710503648204,3.4,0.3064486730578253,true,lidar,false
10.0,1,4.632259812543803,0.4319363493050902,3.4,0.19629847661969538,true,lidar,false
10.0,1,4.632259812543803,0.4319363493050902,3.4,0.19629847661969538,true,lidar,false
10.200000000000001,1,4.633995829487672,0.43760586301925747,3.4,0.1989812505469561,true,lidar,false
10.3,1,4.637480533910196,0.44898627009633946,3.4,0.24580897564897683,true,lidar,false
10.4,1,4.637480533910196,0.44898627009633946,3.4,0.24580897564897683,true,lidar,false
10.4,1,4.639219219947309,0.4546645005808859,3.4,0.3163130219909839,true,lidar,false
10.600000000000001,1,4.642729454648432,0.46612828487674196,3.4,0.3796210711982129,true,lidar,false
10.600000000000001,1,4.642729454648432,0.46612828487674196,3.4,0.3796210711982129,true,lidar,false
10.8,1,4.646210685627925,0.4774973483241551,3.4,0.42908396223503603,true,lidar,false
10.8,1,4.646210685627925,0.4774973483241551,3.4,0.42908396223503603,true,lidar,false
10.9,1,4.647967498038858,0.48323477622910105,3.4,0.46088591744077473,true,lidar,false
11.0,1,4.647967498038858,0.48323477622910105,3.4,0.46088591744077473,true,lidar,false
11.5,1,2.362375357174772,-5.867812160137948,3.1823398052696366,0.5918580944672692,true,lidar,false
11.600000000000001,1,2.362375357174772,-5.867812160137948,3.1823398052696366,0.5918580944672692,true,lidar,false
11.700000000000001,1,2.358715927903731,-5.850933666604038,3.21996912091081,0.55495766304639,true,lidar,false
11.8,1,2.356545183126722,-5.8410466178250555,3.241894333623693,0.5418447672441686,true,lidar,false
11.8,1,2.356545183126722,-5.8410466178250555,3.241894333623693,0.5418447672441686,true,lidar,false
12.0,1,2.351690881927485,-5.8193034495885705,3.2898058436449755,0.4972768716865022,true,lidar,false
12.100000000000001,1,2.351690881927485,-5.8193034495885705,3.2898058436449755,0.4972768716865022,true,lidar,false
12.200000000000001,1,2.346164629556836,-5.795210511636265,3.342389590318391,0.47346107415946714,true,lidar,false
12.200000000000001,1,2.346164629556836,-5.795210511636265,3.342389590318391,0.47346107415946714,true,lidar,false
12.4,1,2.3431422806202407,-5.782347407980709,3.3702362188384356,0.4557131335145164,true,lidar,false
12.5,1,2.336600081166479,-5.755292109567765,3.4,0.44756061228177735,true,lidar,false
12.600000000000001,1,2.3330418763444274,-5.741038353834709,3.4,0.45883331982618075,true,lidar,false
12.600000000000001,1,2.3330418763444274,-5.741038353834709,3.4,0.45883331982618075,true,lidar,false
12.8,1,2.3255734854505947,-5.712172627804847,3.4,0.46885263896989116,true,lidar,false
12.8,1,2.3255734854505947,-5.712172627804847,3.4,0.46885263896989116,true,lidar,false
12.9,1,2.3255734854505947,-5.712172627804847,3.4,0.5040534539607644,true,lidar,false
13.0,1,2.3193983430355862,-5.689122915724335,3.4,0.4819121069429208,true,lidar,false
13.100000000000001,1,2.3152767362922915,-5.674279223683357,3.4,0.4996750764982714,true,lidar,false
13.200000000000001,1,2.3152767362922915,-5.674279223683357,3.4,0.4996750764982714,true,lidar,false
13.3,1,2.3068449105297675,-5.645345322322732,3.4,0.49959972775749817,true,lidar,false
13.4,1,2.3068449105297675,-5.645345322322732,3.4,0.49959972775749817,true,lidar,false
13.600000000000001,1,0.0,0.0,0.0,6.626512159488207,false,lidar,false
13.600000000000001,1,0.0,0.0,0.0,6.626512159488207,false,lidar,false
13.8,1,0.0,0.0,0.0,6.626512159488207,false,lidar,false
14.0,1,0.0,0.0,0.0,6.626512159488207,false,lidar,false
14.200000000000001,1,0.0,0.0,0.0,6.626512159488207,false,lidar,false
14.3,1,0.0,0.0,0.0,6.626512159488207,false,lidar,false
