pc_stamp_sec,tracker_receive_time_sec,filter_done_time_sec,pc_age_at_receive_ms,filter_runtime_ms,filter_runtime_wall_ms,pc_stamp_to_filter_done_ms,pc_stamp_to_filter_done_sim_ms,raw_points,roi_points,cluster_points,roi_ratio,cluster_ratio,tf_ok,target_ok,target_lost,source,provenance,detector_mode,fallback_allowed,decision_allowed,moving,track_id,track_age_frames,missed_frames,estimated_target_speed_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec
61.5,61.6,61.6,100.00000000000142,191.34088399732718,191.34088399732718,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
61.8,61.900000000000006,61.900000000000006,100.00000000000853,205.83991600142326,205.83991600142326,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
62.0,62.00000000000001,62.00000000000001,7.105427357601002e-12,186.6554329972132,186.6554329972132,7.105427357601002e-12,7.105427357601002e-12,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
62.1,62.2,62.2,100.00000000000142,166.23433700442547,166.23433700442547,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
62.3,62.300000000000004,62.300000000000004,7.105427357601002e-12,194.9283049980295,194.9283049980295,7.105427357601002e-12,7.105427357601002e-12,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
62.6,62.6,62.6,0.0,192.4343639984727,192.4343639984727,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
62.7,62.800000000000004,62.800000000000004,100.00000000000142,177.4803649968817,177.4803649968817,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
62.9,62.900000000000006,62.900000000000006,7.105427357601002e-12,185.70023999927798,185.70023999927798,7.105427357601002e-12,7.105427357601002e-12,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
63.0,63.1,63.1,100.00000000000142,168.46833999443334,168.46833999443334,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
63.3,63.400000000000006,63.400000000000006,100.00000000000853,162.69859000021825,162.69859000021825,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
63.8,63.800000000000004,63.800000000000004,7.105427357601002e-12,193.30531299783615,193.30531299783615,7.105427357601002e-12,7.105427357601002e-12,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
64.0,64.0,64.0,0.0,169.43246200389694,169.43246200389694,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
64.1,64.2,64.2,100.00000000000853,178.87340400193352,178.87340400193352,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
64.6,64.60000000000001,64.60000000000001,1.4210854715202004e-11,184.7774549969472,184.7774549969472,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
64.9,65.0,65.0,99.99999999999432,171.4655230025528,171.4655230025528,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
65.1,65.10000000000001,65.10000000000001,1.4210854715202004e-11,222.248579004372,222.248579004372,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
65.2,65.3,65.3,99.99999999999432,188.7564460048452,188.7564460048452,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
65.4,65.4,65.4,0.0,179.34587500349153,179.34587500349153,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
65.7,65.7,65.7,0.0,173.7057080026716,173.7057080026716,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
65.8,65.9,65.9,100.00000000000853,165.78067099908367,165.78067099908367,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
66.0,66.0,66.0,0.0,169.6593429951463,169.6593429951463,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
66.1,66.2,66.2,100.00000000000853,177.92772699613124,177.92772699613124,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
66.3,66.3,66.3,0.0,194.56455400359118,194.56455400359118,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
66.4,66.5,66.5,99.99999999999432,190.8218280004803,190.8218280004803,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
66.7,66.8,66.8,99.99999999999432,199.84901499992702,199.84901499992702,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
67.0,67.10000000000001,67.10000000000001,100.00000000000853,178.21932900551474,178.21932900551474,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
67.2,67.2,67.2,0.0,174.47100899880752,174.47100899880752,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
67.3,67.4,67.4,100.00000000000853,185.27276500390144,185.27276500390144,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
67.5,67.5,67.5,0.0,188.27037799928803,188.27037799928803,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
67.6,67.7,67.7,100.00000000000853,188.3554739979445,188.3554739979445,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
68.0,68.0,68.0,0.0,196.0118969946052,196.0118969946052,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
68.1,68.2,68.2,100.00000000000853,161.09926500212168,161.09926500212168,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
68.3,68.3,68.3,0.0,196.49979200039525,196.49979200039525,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
68.5,68.60000000000001,68.60000000000001,100.00000000000853,175.13768099888694,175.13768099888694,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
68.8,68.9,68.9,100.00000000000853,190.92429499869468,190.92429499869468,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
69.0,69.10000000000001,69.10000000000001,100.00000000000853,173.43691399582895,173.43691399582895,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
69.2,69.2,69.2,0.0,175.59654100477928,175.59654100477928,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
69.4,69.5,69.5,99.99999999999432,170.15319500205806,170.15319500205806,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
69.7,69.80000000000001,69.80000000000001,100.00000000000853,180.4885710007511,180.4885710007511,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
69.9,69.9,69.9,0.0,219.26527399773477,219.26527399773477,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
70.1,70.10000000000001,70.10000000000001,1.4210854715202004e-11,170.3992679977091,170.3992679977091,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
70.2,70.30000000000001,70.30000000000001,100.00000000000853,203.61293199675856,203.61293199675856,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
70.4,70.4,70.4,0.0,185.50895299995318,185.50895299995318,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
70.5,70.60000000000001,70.60000000000001,100.00000000000853,173.16821799613535,173.16821799613535,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
70.7,70.7,70.7,0.0,189.91529699997045,189.91529699997045,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
71.1,71.2,71.2,100.00000000000853,196.31431400193833,196.31431400193833,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
71.4,71.5,71.5,99.99999999999432,163.5809099971084,163.5809099971084,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
71.8,71.80000000000001,71.80000000000001,1.4210854715202004e-11,173.1645629988634,173.1645629988634,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
71.9,72.0,72.0,99.99999999999432,167.86348599998746,167.86348599998746,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
72.1,72.0,72.0,-99.99999999999432,180.1706539990846,180.1706539990846,-99.99999999999432,-99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
