topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,914,93.9,9.733759318423855,95.8
/mid360_PointCloud2,409,93.60000000000001,4.369658119658119,95.6
/odom,9377,95.80000000000001,97.88100208768266,95.815
/pt_camera/camera_info,3016,93.9,32.11927582534611,95.811
/pt_camera/image_raw,2785,93.9,29.659211927582533,95.777
/waver/elevated_dynamic_targets,501,70.9,7.066290550070521,73.805
/waver/lidar_tracking_state,1757,93.8,18.731343283582092,95.7
