topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,535,53.400000000000006,10.018726591760299,54.9
/mid360_PointCloud2,252,53.1,4.745762711864407,54.8
/odom,5350,54.900000000000006,97.44990892531875,54.997
/pt_camera/camera_info,1699,53.400000000000006,31.81647940074906,54.97
/pt_camera/image_raw,1636,53.400000000000006,30.636704119850183,54.97
/waver/elevated_dynamic_targets,401,42.60000000000001,9.413145539906102,54.8
/waver/lidar_tracking_state,1060,53.400000000000006,19.8501872659176,54.900000000000006
