topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,383,38.2,10.026178010471204,39.9
/mid360_PointCloud2,160,37.7,4.244031830238726,39.5
/odom,3828,39.900000000000006,95.93984962406013,39.999
/pt_camera/camera_info,1198,38.2,31.361256544502616,39.949
/pt_camera/image_raw,1130,38.2,29.58115183246073,39.949
/waver/elevated_dynamic_targets,574,38.2,15.026178010471202,39.9
/waver/lidar_tracking_state,813,38.2,21.282722513089002,39.900000000000006
