time_sec,trial_id,goal_x,goal_y,goal_yaw,robot_x,robot_y,robot_yaw,target_error_m,nav_state,nav_success
1.5,1,nan,nan,nan,-2.0934221606438917e-20,2.808691786585286e-24,4.0601143545233094e-24,nan,IDLE_NO_GOAL,False
1.5,1,4.0,0.0,0.0,-2.0934221606438917e-20,2.808691786585286e-24,4.0601143545233094e-24,4.0,IDLE_NO_GOAL,False
1.5,1,4.0,0.0,0.0,1.8205026806102402e-20,4.370043756696918e-24,1.6407368029958414e-24,4.0,GOAL_RECEIVED frame=odom x=4.000 y=0.000,False
1.6,1,4.0,0.0,0.0,-3.8169548334591383e-19,1.8590452378766725e-23,-2.3340559866351363e-24,4.0,TRACKING distance=4.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.6,1,4.0,0.0,0.0,-3.8169548334591383e-19,1.8590452378766725e-23,-2.3340559866351363e-24,4.0,TRACKING distance=4.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.7000000000000002,1,4.0,0.0,0.0,1.3476679122508813e-05,3.6134498233875747e-06,-4.1539039884302814e-05,3.9999865233225096,TRACKING distance=4.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.7000000000000002,1,4.0,0.0,0.0,1.3476679122508813e-05,3.6134498233875747e-06,-4.1539039884302814e-05,3.9999865233225096,TRACKING distance=4.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.8,1,4.0,0.0,0.0,1.4484621489324987e-05,3.641042656604987e-06,-6.30335344714692e-05,3.999985515380168,TRACKING distance=4.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.8,1,4.0,0.0,0.0,1.4484621489324987e-05,3.641042656604987e-06,-6.30335344714692e-05,3.999985515380168,TRACKING distance=4.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.9000000000000001,1,4.0,0.0,0.0,0.007138592153685602,4.244655772027002e-06,-6.389852819700765e-05,3.9928614078485705,TRACKING distance=3.993 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.9000000000000001,1,4.0,0.0,0.0,0.00872962897922845,2.733831091983441e-06,-6.997519058571605e-05,3.9912703710217077,TRACKING distance=3.993 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,4.0,0.0,0.0,0.030230190733356005,2.0030592280309225e-06,-8.234711181846588e-05,3.969769809267149,TRACKING distance=3.970 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,4.0,0.0,0.0,0.03341445650384132,3.611836614272072e-06,-8.61831824995682e-05,3.966585543497803,TRACKING distance=3.970 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.059268877355463725,3.121258862698866e-06,-6.158613326052274e-05,2.8526190871878288,OBJECT_GOAL_PUBLISHED,
2.1,1,4.0,0.0,0.0,0.06693806874634897,2.6434212431388897e-06,-6.0215828182144024e-05,3.933061931254539,TRACKING distance=3.933 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.1,1,4.0,0.0,0.0,0.06693806874634897,2.6434212431388897e-06,-6.0215828182144024e-05,3.933061931254539,TRACKING distance=3.933 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.2,1,4.0,0.0,0.0,0.10529561864300586,1.226332660800136e-05,-3.519345543727663e-05,3.8947043813763007,TRACKING distance=3.895 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.2,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.10529561864300586,1.226332660800136e-05,-3.519345543727663e-05,2.8206341536307664,TRACKING distance=3.895 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.2,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.10912993640942095,1.231650669276735e-05,-3.7313260365001796e-05,2.817987660434684,GOAL_RECEIVED frame=odom x=2.053 y=2.040,False
2.3000000000000003,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.14748419005146263,1.451582535565236e-05,-5.022870070579698e-05,2.791665616383119,TRACKING distance=2.794 heading_error=0.819 linear=0.000 angular=0.550 ,False
2.3000000000000003,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.14748419005146263,1.451582535565236e-05,-5.022870070579698e-05,2.791665616383119,TRACKING distance=2.794 heading_error=0.819 linear=0.000 angular=0.550 ,False
2.4000000000000004,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.1858392837050888,2.1343815165032567e-05,-4.154615751149262e-05,2.7656209877155242,TRACKING distance=2.768 heading_error=0.829 linear=0.000 angular=0.550 ,False
2.4000000000000004,1,2.0531074829135396,2.040111763359706,0.7968678244254992,0.1858392837050888,2.1343815165032567e-05,-4.154615751149262e-05,2.7656209877155242,TRACKING distance=2.768 heading_error=0.829 linear=0.000 angular=0.550 ,False
