ros_time_sec,event,detail,mission_state,mode,cmd_linear,cmd_angular,odom_x,odom_y,dynamic_lock,bird_confirmed,sound_done
0.000,mission_event,timestamp=0.000 mission_id=0 target_mission_id=0 state=IDLE event_type=STARTUP reason=mission_patrol_manager initialized waypoint_index=0,UNKNOWN,UNKNOWN,0.000,0.000,0.000,0.000,False,False,False
1.300,dynamic_lock,False,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,classification,WAITING_DYNAMIC_LOCK,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,bird_confirmed,False,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,classification,WAITING_DYNAMIC_LOCK,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,bird_confirmed,False,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,sound_state,IDLE_NO_REQUEST,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,sound_done,False,UNKNOWN,UNKNOWN,0.000,0.000,-0.000,0.000,False,False,False
1.300,mission_state,IDLE mode=STANDBY nav_goal=NONE,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.300,dynamic_target,count=1 x=-0.00 y=-0.00 z=3.10,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.300,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.400,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.400,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.400,sound_state,IDLE_NO_REQUEST,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.400,sound_done,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.400,mission_state,IDLE mode=STANDBY nav_goal=NONE,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.400,dynamic_target,count=1 x=-0.00 y=-0.00 z=3.11,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.400,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,-0.000,0.000,False,False,False
1.500,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.500,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.500,dynamic_target,count=1 x=-0.00 y=-0.00 z=3.12,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.500,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,sound_state,IDLE_NO_REQUEST,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,sound_done,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,mission_state,IDLE mode=STANDBY nav_goal=NONE,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,dynamic_target,count=1 x=-0.00 y=-0.00 z=3.13,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.600,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.700,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.700,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.700,dynamic_target,count=1 x=-0.00 y=-0.00 z=3.15,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.700,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,sound_state,IDLE_NO_REQUEST,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,sound_done,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,mission_state,IDLE mode=STANDBY nav_goal=NONE,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,dynamic_target,count=1 x=-0.01 y=-0.00 z=3.17,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.800,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.900,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.900,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.900,dynamic_target,count=1 x=-0.01 y=-0.00 z=3.19,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
1.900,dynamic_lock,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
2.000,classification,WAITING_DYNAMIC_LOCK,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
2.000,bird_confirmed,False,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
2.000,sound_state,IDLE_NO_REQUEST,IDLE mode=STANDBY nav_goal=NONE,STANDBY,0.000,0.000,0.000,0.000,False,False,False
