pc_stamp_sec,tracker_receive_time_sec,filter_done_time_sec,pc_age_at_receive_ms,filter_runtime_ms,filter_runtime_wall_ms,pc_stamp_to_filter_done_ms,pc_stamp_to_filter_done_sim_ms,raw_points,roi_points,cluster_points,roi_ratio,cluster_ratio,tf_ok,target_ok,target_lost,source,provenance,detector_mode,fallback_allowed,decision_allowed,moving,track_id,track_age_frames,missed_frames,estimated_target_speed_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec
120.1,120.10000000000001,120.10000000000001,1.4210854715202004e-11,188.56259399763076,188.56259399763076,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
120.2,120.30000000000001,120.30000000000001,100.00000000000853,180.78071199852275,180.78071199852275,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
120.4,120.50000000000001,120.50000000000001,100.00000000000853,202.57440299610607,202.57440299610607,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
120.6,120.60000000000001,120.60000000000001,1.4210854715202004e-11,195.73391800076934,195.73391800076934,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
120.7,120.80000000000001,120.80000000000001,100.00000000000853,182.78032200032612,182.78032200032612,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
121.0,121.10000000000001,121.10000000000001,100.00000000000853,189.97401799424551,189.97401799424551,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
121.2,121.30000000000001,121.30000000000001,100.00000000000853,235.46422499930486,235.46422499930486,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
121.7,121.80000000000001,121.80000000000001,100.00000000000853,166.4394550025463,166.4394550025463,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
121.9,121.9,121.9,0.0,197.87352699495386,197.87352699495386,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
122.0,122.10000000000001,122.10000000000001,100.00000000000853,169.98305699962657,169.98305699962657,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
122.4,122.4,122.4,0.0,174.67421499895863,174.67421499895863,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
122.5,122.60000000000001,122.60000000000001,100.00000000000853,187.81891699472908,187.81891699472908,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
122.7,122.7,122.7,0.0,206.3836339948466,206.3836339948466,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
122.8,122.9,122.9,100.00000000000853,181.90676399535732,181.90676399535732,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
123.2,123.2,123.2,0.0,233.2357349951053,233.2357349951053,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
123.3,123.4,123.4,100.00000000000853,174.7933529986767,174.7933529986767,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
123.5,123.60000000000001,123.60000000000001,100.00000000000853,192.90688500041142,192.90688500041142,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
123.7,123.7,123.7,0.0,215.2894600003492,215.2894600003492,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
123.8,123.9,123.9,100.00000000000853,204.21518899820512,204.21518899820512,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
124.1,124.2,124.2,100.00000000000853,195.88665299670538,195.88665299670538,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
124.3,124.30000000000001,124.30000000000001,1.4210854715202004e-11,210.23076299752574,210.23076299752574,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
124.5,124.50000000000001,124.50000000000001,1.4210854715202004e-11,200.92448399373097,200.92448399373097,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
124.6,124.7,124.7,100.00000000000853,193.07236199529143,193.07236199529143,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
124.8,124.9,124.9,100.00000000000853,216.59352099959506,216.59352099959506,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
125.0,125.00000000000001,125.00000000000001,1.4210854715202004e-11,179.21163400023943,179.21163400023943,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
125.1,125.2,125.2,100.00000000000853,195.99653800105443,195.99653800105443,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
125.4,125.50000000000001,125.50000000000001,100.00000000000853,168.14730100304587,168.14730100304587,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
125.6,125.60000000000001,125.60000000000001,1.4210854715202004e-11,196.63872299861396,196.63872299861396,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
125.8,125.80000000000001,125.80000000000001,1.4210854715202004e-11,221.15723900060402,221.15723900060402,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
125.9,126.00000000000001,126.00000000000001,100.00000000000853,197.63931800116552,197.63931800116552,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
126.1,126.10000000000001,126.10000000000001,1.4210854715202004e-11,184.69705399911618,184.69705399911618,1.4210854715202004e-11,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
126.5,126.60000000000001,126.60000000000001,100.00000000000853,231.0313310008496,231.0313310008496,100.00000000000853,100.00000000000853,80000,10,8,0.000125,0.8,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.3375244238738775,-5.691218521182984,3.246258107976473,False,
126.7,126.7,126.7,0.0,195.14942199748475,195.14942199748475,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
127.0,127.10000000000001,127.10000000000001,100.00000000000853,209.2628560058074,209.2628560058074,100.00000000000853,100.00000000000853,80000,2,0,2.5e-05,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
127.2,127.2,127.2,0.0,183.18592099967645,183.18592099967645,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
127.3,127.4,127.4,100.00000000000853,202.9891479978687,202.9891479978687,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
127.5,127.50000000000001,127.50000000000001,1.4210854715202004e-11,188.61708199983696,188.61708199983696,1.4210854715202004e-11,1.4210854715202004e-11,80000,12,12,0.00015,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.524344679389052,-7.805769642228692,3.2757057809644072,False,
127.6,127.7,127.7,100.00000000000853,163.59256699797697,163.59256699797697,100.00000000000853,100.00000000000853,80000,10,10,0.000125,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.514879891375103,-8.17208867594993,3.3464150539393236,False,
127.8,127.80000000000001,127.80000000000001,1.4210854715202004e-11,198.7665959968581,198.7665959968581,1.4210854715202004e-11,1.4210854715202004e-11,80000,20,20,0.00025,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.487591067683754,-8.634296011235074,3.43997875924088,False,
127.9,128.0,128.0,99.99999999999432,180.01676400308497,180.01676400308497,99.99999999999432,99.99999999999432,80000,34,34,0.000425,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.529219507721935,-8.99007360290955,3.297321091440805,False,
128.2,128.3,128.3,100.00000000002274,201.12770599371288,201.12770599371288,100.00000000002274,100.00000000002274,80000,54,54,0.000675,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.8434850766752247,-9.788717706610523,3.343541390545741,False,
128.6,128.6,128.6,0.0,199.0727720040013,199.0727720040013,0.0,0.0,80000,40,40,0.0005,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.9049120143410967,-10.73035647936025,3.59905964633706,False,
128.7,128.8,128.8,100.00000000002274,188.42044600023655,188.42044600023655,100.00000000002274,100.00000000002274,80000,116,116,0.00145,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.8297728806096694,-11.076097040649689,3.485866361507607,False,
128.9,128.9,128.9,0.0,199.00107300054515,199.00107300054515,0.0,0.0,80000,42,42,0.000525,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.716572385456807,-11.530024199053404,3.329180402419487,False,
129.3,129.4,129.4,99.99999999999432,194.36704700638074,194.36704700638074,99.99999999999432,99.99999999999432,80000,12,12,0.00015,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.753065224757413,-12.728129911865793,3.7133626492639724,False,
129.5,129.6,129.6,99.99999999999432,185.22873800247908,185.22873800247908,99.99999999999432,99.99999999999432,80000,12,12,0.00015,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.67066477370126,-13.228396043578563,3.7187973296173853,False,
130.2,130.20000000000002,130.20000000000002,2.8421709430404007e-11,190.5339759978233,190.5339759978233,2.8421709430404007e-11,2.8421709430404007e-11,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
130.3,130.4,130.4,99.99999999999432,193.7708709956496,193.7708709956496,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
130.6,130.70000000000002,130.70000000000002,100.00000000002274,185.6747429992538,185.6747429992538,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
130.8,130.9,130.9,99.99999999999432,210.2991639985703,210.2991639985703,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
131.0,131.0,131.0,0.0,184.43057999684243,184.43057999684243,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
131.4,131.5,131.5,99.99999999999432,180.20231599803083,180.20231599803083,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
131.6,131.70000000000002,131.70000000000002,100.00000000002274,184.70728699321626,184.70728699321626,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
131.8,131.8,131.8,0.0,200.71261200064328,200.71261200064328,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
131.9,132.0,132.0,99.99999999999432,208.90909599984298,208.90909599984298,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
132.4,132.5,132.5,99.99999999999432,185.77101700066123,185.77101700066123,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
132.6,132.6,132.6,0.0,202.27959200565238,202.27959200565238,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
132.7,132.8,132.8,100.00000000002274,184.20477800100343,184.20477800100343,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
132.9,133.0,133.0,99.99999999999432,185.9614139975747,185.9614139975747,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
133.4,133.5,133.5,99.99999999999432,181.53111499850638,181.53111499850638,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
133.6,133.6,133.6,0.0,201.09153700468596,201.09153700468596,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
133.7,133.8,133.8,100.00000000002274,184.72831600229256,184.72831600229256,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
134.3,134.4,134.4,99.99999999999432,197.2742290017777,197.2742290017777,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
134.6,134.70000000000002,134.70000000000002,100.00000000002274,215.76791900588432,215.76791900588432,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
134.8,134.9,134.9,99.99999999999432,202.13631699880352,202.13631699880352,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
135.0,135.0,135.0,0.0,204.6388569942792,204.6388569942792,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
135.1,135.20000000000002,135.20000000000002,100.00000000002274,200.53405100043165,200.53405100043165,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
135.4,135.5,135.5,99.99999999999432,195.92774200282292,195.92774200282292,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
135.6,135.70000000000002,135.70000000000002,100.00000000002274,169.77471800055355,169.77471800055355,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
135.9,136.0,136.0,99.99999999999432,205.14570600062143,205.14570600062143,99.99999999999432,99.99999999999432,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
136.1,136.20000000000002,136.20000000000002,100.00000000002274,215.2352549965144,215.2352549965144,100.00000000002274,100.00000000002274,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
136.3,136.3,136.3,0.0,247.4777629977325,247.4777629977325,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
136.5,136.5,136.5,0.0,217.0591379981488,217.0591379981488,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
