topic,count,duration_sec,hz,last_stamp
/bird/nearest_pose,1001,105.4,9.497153700189752,106.9
/mid360_PointCloud2,487,105.2,4.6292775665399235,106.8
/odom,10543,106.9,98.62488306828811,106.999
/pt_camera/camera_info,3385,105.4,32.1157495256167,106.959
/pt_camera/image_raw,3151,105.30000000000001,29.924026590693256,106.959
/waver/elevated_dynamic_targets,516,73.20000000000002,7.049180327868851,75.239
/waver/lidar_tracking_state,1991,105.4,18.889943074003796,106.9
