time_sec,mission_state,lidar_state,target_class,confidence,bird_confirmed,sound_state,safety_state,image_count,gt_used_for_decision
1.9000000000000001,UNKNOWN,UNKNOWN,none,0.0,false,UNKNOWN,UNKNOWN,0,true
2.0,IDLE mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=False speed=0.00 detector_mode=ground_truth provenance=gazebo_gt raw=0 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,unknown,0.0,false,IDLE_NO_REQUEST,AUTO_COMMAND_TIMEOUT_STOP SCAN_DISABLED_TEST_ONLY,0,true
3.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.12 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,28,true
4.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.22 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,64,true
5.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.24 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,99,true
6.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.27 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,127,true
7.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=110 cluster=110 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,156,true
8.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=394 cluster=394 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,188,true
9.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=236 cluster=236 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,221,true
10.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=290 cluster=290 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,256,true
11.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=288 cluster=288 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,286,true
12.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=308 cluster=308 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,314,true
13.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=272 cluster=272 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,347,true
14.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=268 cluster=268 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,384,true
15.000000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=302 cluster=302 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,414,true
16.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=358 cluster=358 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,443,true
17.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=408 cluster=408 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,475,true
18.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=332 cluster=332 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,512,true
19.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=338 cluster=338 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,543,true
20.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=270 cluster=270 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,570,true
21.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=328 cluster=328 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,605,true
22.0,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=228 cluster=228 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,SOUND_TASK_RUNNING enable_sound_output=False,AUTO_PASS SCAN_DISABLED_TEST_ONLY,635,true
23.0,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=284 cluster=284 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,SOUND_TASK_DONE sound_type=GAZEBO_SIMULATED_SOUND_EVENT,AUTO_PASS SCAN_DISABLED_TEST_ONLY,665,true
24.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=256 cluster=256 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,695,true
25.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=318 cluster=318 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,727,true
26.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=272 cluster=272 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,756,true
27.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=350 cluster=350 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,792,true
28.0,PATROL_DWELL mode=AUTO nav_goal=NONE,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=326 cluster=326 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,820,true
29.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=290 cluster=290 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,849,true
30.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,WAITING_CLUSTER pointcloud_received=true detector_mode=ground_truth provenance=lidar raw=80000 roi=2 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,878,true
31.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,907,true
32.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,936,true
33.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,966,true
34.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1001,true
35.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1030,true
36.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1058,true
37.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1094,true
38.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,WAITING_CLUSTER pointcloud_received=true detector_mode=ground_truth provenance=lidar raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1125,true
39.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1153,true
40.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1183,true
41.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=last_value_hold age=0.10 moving=True speed=0.28 detector_mode=ground_truth provenance=lidar raw=80000 roi=4 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1209,true
42.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=4 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1244,true
43.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=12 cluster=12 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1272,true
44.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=12 cluster=12 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1299,true
45.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.28 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=18 cluster=18 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1330,true
46.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.27 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=12 cluster=12 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1358,true
47.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.27 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=6 cluster=6 tf_ok=True fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1394,true
48.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=gazebo_bird_pose_fallback moving=True speed=0.27 detector_mode=ground_truth provenance=gazebo_gt raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=True decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1423,true
